iteration, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
88, 3.2264150943396226, 4.783333333333333, 3.314814814814815, 2.6923076923076925, 2.388888888888889, -8.972477064220184, -7.315789473684211, -5.296875, -4.80327868852459, -6.397058823529412, -9.475409836065573, -9.211864406779661, -9.606299212598426, -9.26086956521739, -9.141592920353983, 1.3409090909090908, 3.021276595744681, 2.978723404255319, 2.5217391304347827, 2.45, -6.447761194029851, -7.564102564102564, -7.6125, -7.602564102564102, -6.681159420289855, 1.1555555555555554, 3.980392156862745, 0.29545454545454547, 2.9423076923076925, 4.1020408163265305, 7.73015873015873, 7.4, 8.591549295774648, 8.202702702702704, 8.367647058823529,
89, 3.7142857142857144, 4.258620689655173, 3.888888888888889, 3.418181818181818, 2.759259259259259, -8.55, -7.827160493827161, -5.746268656716418, -4.627118644067797, -7.328947368421052, -9.37190082644628, -9.139130434782608, -9.5, -9.273504273504274, -9.234234234234235, 1.6046511627906976, 3.7551020408163267, 3.1914893617021276, 5.176470588235294, 1.9761904761904763, -6.5, -7.243589743589744, -8.036585365853659, -8.012820512820513, -6.695652173913044, 1.8888888888888888, 4.1, -0.40425531914893614, 1.52, 3.510204081632653, 7.278688524590164, 8.0, 9.013333333333334, 8.283783783783784, 8.417910447761194,
90, 3.2962962962962963, 3.9285714285714284, 4.303571428571429, 2.5961538461538463, 1.9230769230769231, -8.447916666666666, -7.962025316455696, -5.787878787878788, -3.8448275862068964, -7.636363636363637, -9.523809523809524, -9.00900900900901, -9.634146341463415, -9.268907563025211, -9.054545454545455, 0.42857142857142855, 3.510204081632653, 4.276595744680851, 3.3404255319148937, 1.4146341463414633, -6.642857142857143, -7.302631578947368, -7.6835443037974684, -7.7215189873417724, -7.136986301369863, 1.372093023255814, 4.372549019607843, -0.13333333333333333, 2.9607843137254903, 3.5098039215686274, 7.467741935483871, 7.737704918032787, 8.946666666666667, 8.675324675324676, 8.681159420289855,
91, 2.339622641509434, 3.719298245614035, 3.9272727272727272, 3.7777777777777777, 1.9245283018867925, -8.884615384615385, -7.8354430379746836, -6.171428571428572, -5.476190476190476, -7.428571428571429, -9.325, -9.322033898305085, -9.5625, -9.4, -9.01834862385321, 2.2, 3.306122448979592, 4.510204081632653, 3.234042553191489, 1.1219512195121952, -6.76056338028169, -7.333333333333333, -7.875, -7.641025641025641, -7.057142857142857, 0.7674418604651163, 3.1875, -0.9130434782608695, 3.0377358490566038, 2.823529411764706, 7.467741935483871, 7.666666666666667, 8.849315068493151, 8.936708860759493, 8.402985074626866,
92, 3.9814814814814814, 4.473684210526316, 3.9649122807017543, 3.830188679245283, 3.5, -8.867924528301886, -8.0, -6.805555555555555, -5.258064516129032, -7.782051282051282, -9.316666666666666, -9.455284552845528, -9.508196721311476, -9.196581196581196, -9.117117117117116, 2.1818181818181817, 3.0869565217391304, 3.7872340425531914, 3.7872340425531914, 1.85, -5.848484848484849, -6.8, -7.545454545454546, -7.162162162162162, -6.768115942028985, 1.5434782608695652, 3.4615384615384617, 0.28888888888888886, 3.4, 3.020408163265306, 7.596774193548387, 8.140625, 9.131578947368421, 8.571428571428571, 8.136363636363637,
93, 4.444444444444445, 4.5, 4.035087719298246, 2.3518518518518516, 3.6607142857142856, -9.214285714285714, -8.048192771084338, -6.242857142857143, -4.590163934426229, -7.5064935064935066, -9.46031746031746, -9.188034188034187, -9.483050847457626, -9.366666666666667, -9.15929203539823, 3.4565217391304346, 3.0, 3.6382978723404253, 4.408163265306122, 2.25, -6.313432835820896, -7.24, -7.2, -7.531645569620253, -6.015151515151516, 1.7173913043478262, 3.6862745098039214, 0.5652173913043478, 3.2857142857142856, 4.176470588235294, 7.564516129032258, 7.80327868852459, 9.197368421052632, 8.782051282051283, 8.338235294117647,
94, 3.8035714285714284, 4.754385964912281, 3.7586206896551726, 3.769230769230769, 2.490566037735849, -9.358333333333333, -7.716049382716049, -7.609756097560975, -6.044117647058823, -7.421052631578948, -9.398373983739837, -9.277310924369749, -9.431034482758621, -9.296610169491526, -9.045454545454545, 0.4090909090909091, 4.14, 3.4782608695652173, 4.224489795918367, 2.4285714285714284, -6.885714285714286, -7.1891891891891895, -6.056338028169014, -7.118421052631579, -6.75, 0.48936170212765956, 4.981132075471698, -0.26666666666666666, 2.66, 4.061224489795919, 7.876923076923077, 8.19047619047619, 8.76056338028169, 8.810126582278482, 8.652173913043478,
95, 2.7962962962962963, 4.0181818181818185, 3.566666666666667, 2.6666666666666665, 1.5686274509803921, -9.416666666666666, -7.829268292682927, -7.590361445783133, -6.154929577464789, -7.418918918918919, -9.398373983739837, -9.43089430894309, -9.566666666666666, -9.188034188034187, -9.01834862385321, 1.2444444444444445, 2.3958333333333335, 3.4166666666666665, 4.6938775510204085, 1.8157894736842106, -6.279411764705882, -7.415584415584416, -6.070422535211268, -6.905405405405405, -5.984615384615385, 1.872340425531915, 3.86, 0.5555555555555556, 2.4489795918367347, 4.372549019607843, 7.564516129032258, 7.65, 8.75, 8.64102564102564, 8.826086956521738,
96, 2.1923076923076925, 4.0181818181818185, 3.135593220338983, 3.3137254901960786, 2.7777777777777777, -9.279661016949152, -8.174418604651162, -7.115384615384615, -6.231884057971015, -6.485294117647059, -9.540322580645162, -9.322033898305085, -9.475, -9.361344537815127, -9.0990990990991, 1.4444444444444444, 1.8444444444444446, 2.0416666666666665, 4.58, 1.35, -6.776119402985074, -7.078947368421052, -5.656716417910448, -6.549295774647887, -4.966101694915254, 1.5918367346938775, 4.9245283018867925, 1.3636363636363635, 2.32, 4.16, 7.953125, 8.11111111111111, 8.722222222222221, 8.975308641975309, 8.272727272727273,
97, 2.0784313725490198, 5.333333333333333, 4.0344827586206895, 3.5294117647058822, 2.2777777777777777, -9.301724137931034, -7.976744186046512, -7.734939759036145, -6.458333333333333, -5.859375, -9.352459016393443, -9.267241379310345, -9.49586776859504, -9.291666666666666, -9.208695652173914, 2.409090909090909, 3.25, 3.56, 2.8666666666666667, 1.9230769230769231, -6.196969696969697, -6.918918918918919, -6.0144927536231885, -6.507246376811594, -5.016393442622951, -0.2222222222222222, 3.6538461538461537, 1.2608695652173914, 3.7254901960784315, 3.2244897959183674, 7.806451612903226, 8.359375, 8.708333333333334, 8.692307692307692, 8.166666666666666,
98, 0.42, 4.327586206896552, 3.9649122807017543, 3.169811320754717, 1.75, -9.379310344827585, -8.51685393258427, -7.518072289156627, -7.205128205128205, -6.514285714285714, -9.511627906976743, -9.446280991735538, -9.6796875, -9.224137931034482, -9.385964912280702, 2.2888888888888888, 3.82, 2.717391304347826, 3.595744680851064, 2.3076923076923075, -6.348484848484849, -6.428571428571429, -5.287878787878788, -5.803030303030303, -4.172413793103448, 1.4444444444444444, 3.5714285714285716, 0.023255813953488372, 2.78, 3.877551020408163, 8.196969696969697, 8.11111111111111, 8.144927536231885, 8.848101265822784, 8.797101449275363,
99, 3.490566037735849, 4.894736842105263, 5.229508196721311, 3.8076923076923075, 1.9622641509433962, -9.070175438596491, -8.183908045977011, -8.479591836734693, -6.987012987012987, -6.945205479452055, -9.411290322580646, -9.277310924369749, -9.643410852713178, -9.333333333333334, -9.190909090909091, 2.3181818181818183, 4.754716981132075, 4.125, 4.18, 0.1794871794871795, -6.294117647058823, -6.3768115942028984, -6.132352941176471, -5.892307692307693, -5.213114754098361, 2.0425531914893615, 2.5714285714285716, 0.18181818181818182, 3.6862745098039214, 3.9583333333333335, 7.753846153846154, 8.161290322580646, 8.102941176470589, 9.012345679012345, 8.666666666666666,
100, 2.452830188679245, 4.678571428571429, 4.737704918032787, 3.1132075471698113, 2.8181818181818183, -9.264957264957266, -8.382022471910112, -8.72, -7.695121951219512, -7.302631578947368, -9.63076923076923, -9.229508196721312, -9.593984962406015, -9.139130434782608, -9.263157894736842, 2.3181818181818183, 4.244897959183674, 3.3404255319148937, 3.75, 2.6341463414634148, -6.164179104477612, -6.147058823529412, -5.5, -6.279411764705882, -6.030769230769231, 0.9111111111111111, 3.923076923076923, 0.5434782608695652, 3.44, 3.152173913043478, 8.402985074626866, 8.261538461538462, 8.652777777777779, 8.8875, 8.617647058823529,
101, 3.3035714285714284, 4.490909090909091, 4.833333333333333, 4.25, 3.056603773584906, -9.163793103448276, -8.269662921348315, -8.51, -7.630952380952381, -7.148648648648648, -9.4, -9.325203252032521, -9.715328467153284, -9.316239316239317, -9.081818181818182, 2.3555555555555556, 4.08, 3.276595744680851, 4.816326530612245, 2.2439024390243905, -6.153846153846154, -6.6, -5.735294117647059, -6.074626865671642, -5.183333333333334, 0.9534883720930233, 3.5510204081632653, 1.0232558139534884, 3.588235294117647, 3.26, 7.73015873015873, 7.716666666666667, 8.89041095890411, 9.049382716049383, 8.353846153846154,
102, 1.830188679245283, 5.087719298245614, 3.983050847457627, 3.6607142857142856, 4.169811320754717, -9.294117647058824, -7.916666666666667, -8.673076923076923, -7.1265822784810124, -7.890243902439025, -9.34959349593496, -9.271186440677965, -9.68840579710145, -9.153846153846153, -9.091743119266056, 1.8936170212765957, 3.127659574468085, 2.488888888888889, 4.18, 1.6585365853658536, -6.030769230769231, -6.185714285714286, -5.861538461538461, -5.984848484848484, -4.637931034482759, 1.2272727272727273, 3.84, 1.0434782608695652, 2.595744680851064, 3.82, 7.921875, 8.0, 8.945205479452055, 9.060975609756097, 8.720588235294118,
103, 2.0, 4.666666666666667, 2.732142857142857, 3.7037037037037037, 2.4716981132075473, -9.176470588235293, -8.011363636363637, -8.653465346534654, -7.488095238095238, -7.6125, -9.447154471544716, -9.271186440677965, -9.649253731343284, -9.350427350427351, -9.00925925925926, 2.272727272727273, 3.893617021276596, 2.9565217391304346, 4.224489795918367, 1.15, -5.73015873015873, -6.608695652173913, -5.4393939393939394, -6.073529411764706, -5.278688524590164, 0.7727272727272727, 3.46, 1.6818181818181819, 3.6346153846153846, 1.7333333333333334, 8.227272727272727, 7.901639344262295, 8.835616438356164, 8.975, 8.343283582089553,
104, 2.1272727272727274, 3.909090909090909, 4.283333333333333, 2.7777777777777777, 2.909090909090909, -9.226086956521739, -8.10989010989011, -8.925925925925926, -7.433734939759036, -7.7439024390243905, -9.418032786885245, -9.336134453781513, -9.654411764705882, -9.288135593220339, -9.1875, 3.297872340425532, 4.612244897959184, 3.6041666666666665, 3.6382978723404253, 1.7317073170731707, -6.3538461538461535, -6.71830985915493, -5.8, -5.787878787878788, -5.131147540983607, 1.673913043478261, 4.235294117647059, 1.608695652173913, 2.98, 2.875, 8.061538461538461, 8.047619047619047, 7.681818181818182, 8.89873417721519, 8.352941176470589,
105, 2.6792452830188678, 4.482758620689655, 4.068965517241379, 2.5961538461538463, 3.5454545454545454, -9.289473684210526, -7.9186046511627906, -8.34375, -7.345679012345679, -7.4605263157894735, -9.654135338345865, -9.052173913043479, -9.710144927536232, -9.2, -9.0, 2.6444444444444444, 5.020408163265306, 2.717391304347826, 3.4693877551020407, 2.6097560975609757, -6.5, -6.164179104477612, -6.029850746268656, -5.384615384615385, -5.15, 1.7391304347826086, 3.5686274509803924, 0.11627906976744186, 3.183673469387755, 3.3958333333333335, 7.9375, 8.064516129032258, 9.118421052631579, 9.0, 8.666666666666666,
106, 3.759259259259259, 4.160714285714286, 3.0357142857142856, 3.3076923076923075, 3.517857142857143, -9.375, -8.258426966292134, -8.57, -7.0875, -7.7407407407407405, -9.541984732824428, -9.4, -9.71631205673759, -9.282051282051283, -9.135135135135135, 3.272727272727273, 3.404255319148936, 3.1875, 4.229166666666667, 2.048780487804878, -6.75, -6.378787878787879, -5.840579710144928, -4.650793650793651, -4.933333333333334, 0.45454545454545453, 3.9056603773584904, 1.065217391304348, 4.230769230769231, 2.2222222222222223, 7.9523809523809526, 7.983870967741935, 8.863013698630137, 8.975, 8.166666666666666,
107, 2.9622641509433962, 4.185185185185185, 3.706896551724138, 3.8392857142857144, 2.888888888888889, -9.5390625, -8.046511627906977, -9.119266055045872, -7.320987654320987, -7.916666666666667, -9.6, -9.338983050847459, -9.792857142857143, -9.290598290598291, -9.18421052631579, 2.395348837209302, 3.6041666666666665, 3.0, 3.7916666666666665, 2.75, -6.359375, -6.914285714285715, -6.208955223880597, -4.693548387096774, -3.912280701754386, 1.0222222222222221, 3.58, 0.6666666666666666, 4.056603773584905, 4.372549019607843, 8.123076923076923, 8.126984126984127, 8.95945945945946, 8.794871794871796, 7.846153846153846,
108, 2.9074074074074074, 5.288135593220339, 4.672131147540983, 4.074074074074074, 2.5660377358490565, -9.46031746031746, -8.618556701030927, -9.046728971962617, -7.3375, -7.7926829268292686, -9.511811023622048, -9.366666666666667, -9.73943661971831, -9.072072072072071, -9.168141592920353, 2.0681818181818183, 3.574468085106383, 3.088888888888889, 4.6938775510204085, 1.9, -6.955882352941177, -6.647058823529412, -5.776119402985074, -5.7384615384615385, -4.762711864406779, 1.6170212765957446, 2.86, 0.4444444444444444, 2.7547169811320753, 4.44, 8.104477611940299, 8.306451612903226, 8.414285714285715, 8.9125, 8.477611940298507,
109, 3.3392857142857144, 4.333333333333333, 4.448275862068965, 3.581818181818182, 2.3333333333333335, -9.504065040650406, -8.791666666666666, -8.991071428571429, -7.7727272727272725, -8.093023255813954, -9.565891472868216, -9.268907563025211, -9.755395683453237, -9.347457627118644, -8.982300884955752, 3.577777777777778, 3.1555555555555554, 4.020833333333333, 4.12, 0.95, -6.174603174603175, -6.2727272727272725, -4.953125, -5.222222222222222, -5.067796610169491, 1.6, 1.9148936170212767, -0.045454545454545456, 3.18, 4.647058823529412, 8.283582089552239, 8.390625, 9.272727272727273, 8.9625, 8.573529411764707,
110, 2.6792452830188678, 5.745762711864407, 4.11864406779661, 4.660714285714286, 0.16363636363636364, -9.28448275862069, -8.621052631578948, -9.070175438596491, -8.090909090909092, -8.238636363636363, -9.63076923076923, -9.330578512396695, -9.76923076923077, -9.411764705882353, -9.168141592920353, 1.3409090909090908, 3.6875, 3.5833333333333335, 3.7291666666666665, 1.275, -6.112903225806452, -5.163934426229508, -5.515151515151516, -5.328125, -4.711864406779661, 2.533333333333333, 4.392156862745098, 1.2045454545454546, 4.078431372549019, 4.470588235294118, 7.416666666666667, 8.253968253968255, 8.756756756756756, 8.727272727272727, 8.138461538461538,
111, 2.0961538461538463, 4.357142857142857, 4.711864406779661, 4.781818181818182, 1.3061224489795917, -9.234782608695653, -8.92079207920792, -8.830188679245284, -7.895348837209302, -8.631578947368421, -9.578125, -9.228813559322035, -9.764285714285714, -9.121739130434783, -9.25438596491228, 1.8095238095238095, 3.6458333333333335, 4.395833333333333, 4.74, 2.075, -6.390625, -5.081967213114754, -5.292307692307692, -4.645161290322581, -5.316666666666666, 2.159090909090909, 5.078431372549019, 1.4222222222222223, 2.795918367346939, 5.019230769230769, 8.123076923076923, 7.868852459016393, 8.777777777777779, 8.466666666666667, 8.212121212121213,
112, 3.8, 5.224137931034483, 5.049180327868853, 4.0, 2.5636363636363635, -9.417391304347825, -8.875, -9.219298245614034, -8.23913043478261, -8.617021276595745, -9.515873015873016, -9.338983050847459, -9.71830985915493, -9.205128205128204, -9.144144144144144, 3.0652173913043477, 3.75, 3.5217391304347827, 4.52, 3.4523809523809526, -6.396825396825397, -6.606060606060606, -5.538461538461538, -4.857142857142857, -5.878787878787879, 0.3181818181818182, 3.122448979591837, 0.3333333333333333, 3.7254901960784315, 3.2244897959183674, 8.153846153846153, 8.064516129032258, 8.333333333333334, 9.0125, 8.363636363636363,
113, 3.5090909090909093, 4.285714285714286, 4.754098360655738, 3.5294117647058822, 2.9615384615384617, -9.132743362831858, -9.194690265486726, -9.135135135135135, -7.662650602409639, -8.858585858585858, -9.551181102362206, -9.319327731092438, -9.743055555555555, -9.278260869565218, -8.934579439252337, 2.6511627906976742, 3.5625, 2.739130434782609, 4.98, 2.375, -6.857142857142857, -5.4603174603174605, -4.703125, -4.714285714285714, -6.4393939393939394, 3.021276595744681, 4.44, 1.1063829787234043, 3.204081632653061, 2.9, 7.8125, 7.627118644067797, 9.013698630136986, 8.743589743589743, 8.313432835820896,
114, 2.740740740740741, 4.87719298245614, 3.8620689655172415, 4.785714285714286, 1.0188679245283019, -9.232758620689655, -9.203703703703704, -9.044642857142858, -8.045977011494253, -8.466666666666667, -9.564885496183207, -9.234782608695653, -9.767123287671232, -9.192982456140351, -8.925233644859814, 3.5869565217391304, 4.276595744680851, 3.74468085106383, 5.2745098039215685, 1.5897435897435896, -6.580645161290323, -5.625, -3.2950819672131146, -4.306451612903226, -5.080645161290323, 2.75, 2.64, 2.7872340425531914, 3.9215686274509802, 3.4166666666666665, 8.158730158730158, 8.126984126984127, 9.146666666666667, 8.9875, 8.657142857142857,
115, 4.1454545454545455, 4.12280701754386, 5.459016393442623, 4.568965517241379, 0.3018867924528302, -9.3109243697479, -9.123893805309734, -9.3, -7.9772727272727275, -8.213483146067416, -9.592307692307692, -9.433333333333334, -9.725352112676056, -9.433333333333334, -9.108108108108109, 3.8, 3.717391304347826, 3.5, 5.22, 1.45, -6.0, -5.923076923076923, -4.741935483870968, -4.064516129032258, -5.954545454545454, 1.6363636363636365, 4.411764705882353, 2.466666666666667, 3.6346153846153846, 4.145833333333333, 7.746031746031746, 8.492307692307692, 8.891891891891891, 9.207317073170731, 8.470588235294118,
116, 3.358490566037736, 4.948275862068965, 5.19672131147541, 3.381818181818182, 3.5636363636363635, -9.256410256410257, -8.849056603773585, -9.390243902439025, -8.130434782608695, -8.417582417582418, -9.453125, -9.150442477876107, -9.840277777777779, -9.38135593220339, -9.072072072072071, 3.090909090909091, 4.666666666666667, 4.340425531914893, 4.78, 0.6153846153846154, -6.064516129032258, -5.73015873015873, -5.09375, -4.387096774193548, -5.9393939393939394, 0.9555555555555556, 3.843137254901961, 2.4130434782608696, 4.03921568627451, 4.711538461538462, 8.046875, 7.293103448275862, 8.931506849315069, 8.782051282051283, 8.681159420289855,
117, 3.517857142857143, 5.483333333333333, 5.571428571428571, 4.410714285714286, 4.293103448275862, -9.475806451612904, -9.18018018018018, -9.352459016393443, -8.504950495049505, -8.65625, -9.527559055118111, -9.213675213675213, -9.676258992805755, -9.327731092436975, -9.3125, 2.8666666666666667, 5.0, 3.2666666666666666, 4.755102040816326, 2.55, -6.333333333333333, -5.6461538461538465, -4.761904761904762, -3.95, -6.015625, 2.0681818181818183, 4.54, 2.5531914893617023, 3.8461538461538463, 4.903846153846154, 7.633333333333334, 8.049180327868852, 8.318840579710145, 8.807692307692308, 8.782608695652174,
118, 2.2, 4.553571428571429, 5.274193548387097, 3.7735849056603774, 3.018181818181818, -9.703448275862069, -9.073394495412844, -9.393162393162394, -8.822429906542055, -8.66326530612245, -9.543307086614174, -9.169642857142858, -9.785714285714286, -9.330434782608696, -8.935779816513762, 2.9782608695652173, 4.829787234042553, 3.4444444444444446, 5.416666666666667, 2.073170731707317, -6.21875, -5.666666666666667, -4.65625, -2.9166666666666665, -5.516129032258065, 1.6590909090909092, 2.5510204081632653, 2.5217391304347827, 3.1176470588235294, 4.705882352941177, 7.968253968253968, 7.683333333333334, 9.236842105263158, 9.075, 8.617647058823529,
119, 3.3636363636363638, 4.758620689655173, 4.4576271186440675, 4.433962264150943, 3.2037037037037037, -9.73793103448276, -9.12037037037037, -9.333333333333334, -8.721153846153847, -8.864077669902912, -9.5546875, -9.087719298245615, -9.784172661870503, -9.232758620689655, -9.123893805309734, 3.6222222222222222, 5.431372549019608, 3.5869565217391304, 5.06, 2.761904761904762, -5.870967741935484, -5.746031746031746, -5.238095238095238, -4.507936507936508, -4.883333333333334, -0.47619047619047616, 3.163265306122449, 2.5217391304347827, 3.830188679245283, 4.764705882352941, 8.079365079365079, 7.9, 9.448717948717949, 9.1, 8.884057971014492,
120, 3.1818181818181817, 4.892857142857143, 3.716666666666667, 3.423076923076923, 1.392156862745098, -9.742647058823529, -9.330434782608696, -9.536585365853659, -8.21875, -9.135135135135135, -9.5546875, -9.017857142857142, -9.656716417910447, -9.186440677966102, -9.347826086956522, 2.8636363636363638, 2.9791666666666665, 5.0, 5.16, 2.35, -5.8, -5.809523809523809, -4.650793650793651, -4.90625, -3.4545454545454546, 1.653061224489796, 3.36734693877551, 2.8333333333333335, 5.7272727272727275, 4.431372549019608, 7.919354838709677, 8.338709677419354, 9.441558441558442, 9.0625, 8.661764705882353,
121, 3.7857142857142856, 5.11864406779661, 4.6, 4.763636363636364, 3.719298245614035, -9.661654135338345, -9.119266055045872, -9.634328358208956, -8.771428571428572, -9.234782608695653, -9.5859375, -9.105263157894736, -9.807142857142857, -9.330508474576272, -9.154545454545454, 2.911111111111111, 4.791666666666667, 3.422222222222222, 4.918367346938775, 2.7, -4.431034482758621, -4.4655172413793105, -4.333333333333333, -3.7540983606557377, -4.385964912280702, 2.9318181818181817, 3.106382978723404, 1.7333333333333334, 4.962962962962963, 4.961538461538462, 8.292307692307693, 7.966666666666667, 9.342105263157896, 8.9625, 7.7936507936507935,
122, 3.267857142857143, 5.559322033898305, 4.688524590163935, 4.290909090909091, 3.814814814814815, -9.536, -9.132075471698114, -9.586466165413533, -9.214285714285714, -9.0, -9.542635658914728, -9.3109243697479, -9.691176470588236, -9.11304347826087, -9.073394495412844, 3.8260869565217392, 4.708333333333333, 3.723404255319149, 6.019230769230769, 2.975, -5.639344262295082, -4.237288135593221, -4.3559322033898304, -2.9827586206896552, -4.830508474576271, 1.697674418604651, 3.46, 2.3777777777777778, 4.018867924528302, 4.44, 8.19047619047619, 8.306451612903226, 9.173333333333334, 9.073170731707316, 8.695652173913043,
123, 3.2641509433962264, 3.1272727272727274, 4.491803278688525, 4.327272727272727, 3.2830188679245285, -9.606299212598426, -9.174311926605505, -9.606060606060606, -9.175438596491228, -8.981981981981981, -9.63768115942029, -9.389830508474576, -9.715328467153284, -9.423728813559322, -9.027272727272727, 4.291666666666667, 4.775510204081633, 3.891304347826087, 5.784313725490196, 3.15, -5.2, -5.17741935483871, -2.8275862068965516, -3.45, -5.4, 2.5348837209302326, 2.7254901960784315, 2.0, 4.176470588235294, 4.32, 8.2, 8.147540983606557, 9.013698630136986, 8.9, 8.184615384615384,
124, 3.8363636363636364, 4.087719298245614, 4.661016949152542, 5.035087719298246, 2.7115384615384617, -9.444444444444445, -9.470588235294118, -9.62962962962963, -9.192982456140351, -9.24561403508772, -9.76056338028169, -9.173913043478262, -9.709923664122137, -9.188034188034187, -9.162162162162161, 1.8571428571428572, 4.530612244897959, 4.612244897959184, 5.0625, 1.8717948717948718, -4.610169491525424, -5.066666666666666, -4.746031746031746, -4.05, -4.8474576271186445, 1.3255813953488371, 3.46, 2.8260869565217392, 4.903846153846154, 4.588235294117647, 8.222222222222221, 8.301587301587302, 9.054794520547945, 9.228915662650602, 8.529411764705882,
125, 4.824561403508772, 4.392857142857143, 4.4576271186440675, 4.0701754385964914, 1.528301886792453, -9.576923076923077, -9.433333333333334, -9.721428571428572, -9.036363636363637, -9.0625, -9.73913043478261, -9.232758620689655, -9.68840579710145, -9.139130434782608, -8.990825688073395, 3.5217391304347827, 5.18, 4.48936170212766, 5.489795918367347, 2.425, -4.901639344262295, -5.548387096774194, -3.9836065573770494, -4.163934426229508, -4.88135593220339, 2.1333333333333333, 4.137254901960785, 3.608695652173913, 4.833333333333333, 3.282608695652174, 8.582089552238806, 8.206349206349206, 8.4, 9.135802469135802, 8.257575757575758,
126, 2.981818181818182, 4.071428571428571, 5.9375, 4.285714285714286, 3.6785714285714284, -9.628787878787879, -9.53225806451613, -9.707142857142857, -8.817307692307692, -9.273504273504274, -9.703703703703704, -9.290598290598291, -9.676258992805755, -9.232758620689655, -9.309734513274336, 4.604166666666667, 4.673469387755102, 4.836734693877551, 4.489795918367347, 3.051282051282051, -3.8596491228070176, -5.7936507936507935, -3.7333333333333334, -3.8333333333333335, -4.883333333333334, 2.5681818181818183, 3.784313725490196, 2.111111111111111, 4.711538461538462, 4.647058823529412, 8.56060606060606, 8.129032258064516, 8.647887323943662, 9.182926829268293, 8.373134328358208,
127, 3.759259259259259, 5.379310344827586, 5.741935483870968, 5.305084745762712, 3.0535714285714284, -9.5234375, -9.587301587301587, -9.75, -8.944954128440367, -9.347107438016529, -9.613636363636363, -9.324561403508772, -9.725925925925926, -9.302521008403362, -9.150442477876107, 4.25531914893617, 4.979591836734694, 3.911111111111111, 5.48, 3.0476190476190474, -4.311475409836065, -4.932203389830509, -4.484375, -1.9310344827586208, -4.350877192982456, 1.2727272727272727, 4.596153846153846, 1.6590909090909092, 4.117647058823529, 4.88, 7.918032786885246, 8.114754098360656, 9.08108108108108, 9.24390243902439, 8.642857142857142,
128, 3.107142857142857, 4.413793103448276, 4.950819672131147, 5.551724137931035, 2.074074074074074, -9.585365853658537, -9.479674796747968, -9.571428571428571, -8.61320754716981, -9.572519083969466, -9.492307692307692, -9.316239316239317, -9.698529411764707, -9.228070175438596, -9.141592920353983, 4.304347826086956, 4.770833333333333, 4.425531914893617, 5.183673469387755, 4.142857142857143, -4.271186440677966, -4.258620689655173, -4.419354838709677, -3.9166666666666665, -5.033333333333333, 1.9090909090909092, 4.04, 2.630434782608696, 4.423076923076923, 3.92, 8.17741935483871, 8.065573770491802, 9.146666666666667, 8.9375, 8.695652173913043,
129, 3.3636363636363638, 4.4576271186440675, 4.181818181818182, 4.296296296296297, 0.7407407407407407, -9.266666666666667, -9.241379310344827, -9.681159420289855, -8.981481481481481, -9.576642335766424, -9.635036496350365, -9.222222222222221, -9.669117647058824, -9.226086956521739, -9.081818181818182, 4.130434782608695, 4.96, 3.2222222222222223, 4.808510638297872, 3.2857142857142856, -4.016949152542373, -3.981818181818182, -4.968253968253968, -4.1525423728813555, -4.066666666666666, 2.5434782608695654, 4.372549019607843, 2.347826086956522, 4.37037037037037, 4.4, 8.222222222222221, 8.016129032258064, 9.266666666666667, 9.207317073170731, 9.083333333333334,
130, 4.471698113207547, 3.5272727272727273, 5.316666666666666, 4.4, 1.0, -9.656716417910447, -9.119266055045872, -9.654676258992806, -8.790909090909091, -9.492424242424242, -9.678571428571429, -9.2, -9.620437956204379, -9.295652173913043, -9.082568807339449, 2.744186046511628, 5.020408163265306, 3.7872340425531914, 5.0212765957446805, 1.3333333333333333, -3.75, -3.9473684210526314, -4.532258064516129, -4.32258064516129, -4.559322033898305, 0.9302325581395349, 4.647058823529412, 2.5454545454545454, 4.886792452830188, 4.06, 8.0, 8.17741935483871, 9.066666666666666, 8.9875, 8.887323943661972,
131, 3.642857142857143, 5.178571428571429, 5.809523809523809, 4.181818181818182, 2.0384615384615383, -9.6, -9.207207207207206, -9.671532846715328, -8.851851851851851, -9.801282051282051, -9.62962962962963, -9.198275862068966, -9.75886524822695, -9.273504273504274, -9.036697247706423, 3.25, 4.959183673469388, 3.7777777777777777, 4.979166666666667, 2.4634146341463414, -3.5272727272727273, -4.838709677419355, -4.016949152542373, -4.428571428571429, -3.8620689655172415, 2.608695652173913, 2.8333333333333335, 2.111111111111111, 4.547169811320755, 3.6875, 8.209677419354838, 8.567164179104477, 8.905405405405405, 9.0375, 8.681159420289855,
