iteration, Cramer_ncLR0.00005_1, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
20, 99770.37037037036, 119955.35714285714, 121324.56140350878, 117057.4074074074, 122831.57894736843, 116559.25925925926, 96730.50847457627, 95196.8253968254, 106184.90566037736, 103289.47368421052, 95191.22807017544, 51265.333333333336, 48471.60493827161, 61875.32467532468, 56720.833333333336, 65942.85714285714, 84994.91525423729, 95806.0, 88582.45614035087, 99711.76470588235, 87576.27118644067, 51440.74074074074, 69094.8275862069, 61151.063829787236, 66050.87719298246, 55222.95081967213, 72322.58064516129, 46665.15151515151, 50711.2676056338, 47062.71186440678, 44376.36363636364, 137443.63636363635, 119242.37288135593, 127450.90909090909, 131182.45614035087, 120303.44827586207,
21, 90800.0, 121466.07142857143, 123841.50943396226, 123712.24489795919, 115071.42857142857, 117366.07142857143, 95215.25423728813, 95777.41935483871, 101660.0, 95458.49056603774, 98486.66666666667, 44936.48648648649, 50207.692307692305, 65123.188405797104, 52912.16216216216, 59621.62162162162, 97485.18518518518, 94781.03448275862, 95682.75862068965, 87481.1320754717, 99418.51851851853, 50814.75409836065, 78616.66666666667, 63620.338983050846, 63294.8275862069, 52798.21428571428, 58628.35820895522, 42028.125, 61034.28571428572, 37236.0, 45878.57142857143, 149681.1320754717, 120964.40677966102, 130782.14285714286, 136203.50877192983, 124482.45614035087,
22, 97253.0612244898, 123774.07407407407, 127777.77777777778, 121965.38461538461, 120846.42857142857, 123641.07142857143, 103523.21428571429, 105601.85185185185, 97233.96226415095, 88976.36363636363, 101800.0, 62720.833333333336, 45560.49382716049, 62557.97101449275, 56625.0, 59376.62337662338, 85055.76923076923, 103480.70175438597, 108713.46153846153, 90488.63636363637, 93480.76923076923, 54001.851851851854, 75648.27586206897, 56735.71428571428, 61060.34482758621, 67838.18181818182, 62034.84848484849, 35895.58823529412, 54461.333333333336, 28130.434782608696, 52047.36842105263, 143311.320754717, 122872.41379310345, 129878.94736842105, 139831.4814814815, 120234.4827586207,
23, 93954.54545454546, 122727.58620689655, 125617.85714285714, 121622.22222222222, 124882.14285714286, 126594.3396226415, 100124.07407407407, 99780.35714285714, 93901.69491525424, 95710.0, 99462.2641509434, 57732.43243243243, 47660.256410256414, 64398.529411764706, 61650.0, 61377.02702702703, 104562.5, 94466.66666666667, 107981.48148148147, 77169.38775510204, 94681.66666666667, 56536.065573770495, 68883.92857142857, 58925.454545454544, 66261.40350877192, 63678.43137254902, 66187.09677419355, 53233.78378378379, 56520.27027027027, 35002.0, 55006.89655172414, 144609.25925925927, 131823.63636363635, 133169.64285714287, 144087.03703703705, 128584.21052631579,
24, 97723.07692307692, 124268.42105263157, 126880.0, 128532.07547169812, 122918.18181818182, 122392.85714285714, 100300.0, 98335.84905660378, 101584.74576271187, 91980.0, 95809.09090909091, 58116.21621621621, 55725.333333333336, 67568.11594202899, 59095.94594594595, 73431.34328358209, 105131.48148148147, 83450.98039215687, 101438.46153846153, 104671.69811320755, 97275.40983606558, 56603.63636363636, 68379.36507936507, 55994.642857142855, 74983.01886792453, 69709.61538461539, 88591.93548387097, 56241.666666666664, 66382.0895522388, 39080.357142857145, 55507.40740740741, 143720.75471698114, 123766.66666666667, 129998.24561403508, 138182.14285714287, 134398.18181818182,
25, 95221.42857142857, 130220.37037037036, 129284.90566037736, 126169.64285714286, 126330.90909090909, 126865.45454545454, 106466.07142857143, 106078.18181818182, 98529.5081967213, 106150.87719298246, 97794.91525423729, 60883.561643835616, 51369.117647058825, 70785.71428571429, 51935.89743589744, 70735.82089552238, 98922.80701754386, 93244.8275862069, 96855.31914893616, 93202.08333333333, 93556.89655172414, 60389.09090909091, 67090.56603773584, 50654.71698113208, 67229.31034482758, 67906.3829787234, 79770.96774193548, 56364.28571428572, 63795.833333333336, 44356.45161290323, 78040.67796610169, 145392.59259259258, 132498.2142857143, 133778.57142857142, 143014.8148148148, 135096.36363636365,
26, 100740.0, 130403.63636363637, 127863.63636363637, 130405.88235294117, 132890.74074074073, 131360.0, 103352.63157894737, 103792.45283018867, 94475.86206896552, 104966.0, 103632.07547169812, 66745.07042253521, 37048.0, 71450.7042253521, 72592.64705882352, 62642.666666666664, 105767.85714285714, 101064.15094339622, 97400.0, 77138.29787234042, 97954.54545454546, 58472.549019607846, 56724.489795918365, 50596.153846153844, 68255.1724137931, 56803.57142857143, 77190.47619047618, 39907.93650793651, 51005.71428571428, 49335.294117647056, 71610.41666666667, 153741.17647058822, 127945.45454545454, 135784.61538461538, 151092.45283018867, 136583.63636363635,
27, 105380.39215686274, 121288.13559322034, 128689.28571428571, 129484.0, 128641.07142857143, 134309.0909090909, 103650.0, 103570.17543859649, 96093.10344827586, 104350.0, 102463.46153846153, 54976.0, 53190.140845070426, 71272.30769230769, 54306.666666666664, 55273.61111111111, 101287.71929824562, 91107.54716981133, 109061.53846153847, 97246.15384615384, 90976.27118644067, 55243.63636363636, 51168.085106382976, 63036.73469387755, 69379.66101694915, 71012.24489795919, 71134.4262295082, 50433.333333333336, 55594.444444444445, 41405.882352941175, 85097.95918367348, 145251.85185185185, 133905.26315789475, 131108.92857142858, 151705.76923076922, 130810.52631578948,
28, 103008.92857142857, 134400.0, 131216.98113207548, 129807.54716981133, 123851.78571428571, 132309.0909090909, 108655.73770491804, 102426.31578947368, 92708.47457627118, 91765.9574468085, 102442.85714285714, 65432.87671232877, 47286.76470588235, 67505.88235294117, 67139.72602739726, 66347.14285714286, 109565.45454545454, 105823.63636363637, 110668.62745098039, 112877.55102040817, 96929.82456140351, 60894.642857142855, 57169.811320754714, 58314.0, 78036.36363636363, 76250.0, 76621.31147540984, 55004.61538461538, 61046.26865671642, 34708.57142857143, 92688.88888888889, 147050.94339622642, 134703.57142857142, 139612.96296296295, 146964.8148148148, 138647.27272727274,
29, 92340.4255319149, 130379.62962962964, 128125.0, 129369.09090909091, 128478.57142857143, 134542.59259259258, 106981.03448275862, 104189.47368421052, 99154.38596491228, 94257.4074074074, 108385.0, 77098.57142857143, 46607.35294117647, 67420.83333333333, 78071.64179104478, 67041.66666666667, 105582.75862068965, 106589.28571428571, 100558.69565217392, 113274.50980392157, 96061.40350877192, 54305.555555555555, 68822.91666666667, 50576.36363636364, 69122.58064516129, 77556.86274509804, 87974.19354838709, 43707.692307692305, 73679.10447761194, 22544.897959183672, 102007.4074074074, 144527.77777777778, 131947.36842105264, 138398.18181818182, 154727.45098039217, 137043.63636363635,
30, 95851.85185185185, 134751.85185185185, 134247.27272727274, 134900.0, 129303.57142857143, 131309.25925925927, 110842.5925925926, 103449.05660377358, 99122.41379310345, 106896.55172413793, 104864.51612903226, 74860.0, 53992.957746478874, 72936.61971830986, 68879.16666666667, 66853.33333333333, 104571.66666666667, 113325.0, 104214.54545454546, 112800.0, 107396.61016949153, 50547.54098360656, 76452.0, 64373.4693877551, 82375.40983606558, 72055.55555555556, 88712.28070175438, 55521.311475409835, 78753.96825396825, 24900.0, 87292.5925925926, 153875.0, 136603.57142857142, 140618.18181818182, 154101.92307692306, 137756.36363636365,
31, 97774.50980392157, 126565.5172413793, 128745.45454545454, 130488.67924528301, 135494.3396226415, 131942.85714285713, 103079.31034482758, 99058.92857142857, 98561.90476190476, 99977.35849056604, 94362.74509803922, 73156.52173913043, 51274.28571428572, 68177.4647887324, 70885.71428571429, 65079.166666666664, 109191.22807017544, 99877.04918032787, 99974.50980392157, 118546.9387755102, 107466.66666666667, 62336.17021276596, 63856.89655172414, 53378.846153846156, 83203.57142857143, 78378.18181818182, 77337.28813559322, 51696.61016949153, 71195.16129032258, 34505.660377358494, 87302.12765957447, 146684.61538461538, 133337.5, 139869.0909090909, 148273.5849056604, 144418.8679245283,
32, 103026.78571428571, 135394.54545454544, 125649.12280701754, 128813.2075471698, 130301.85185185185, 130378.57142857143, 113096.61016949153, 109237.28813559322, 100254.83870967742, 103523.33333333333, 104658.82352941176, 67013.88888888889, 44116.90140845071, 69247.94520547945, 60686.30136986302, 73342.85714285714, 110516.94915254238, 111420.0, 111186.7924528302, 109103.84615384616, 109892.98245614035, 67598.0, 79361.22448979592, 61540.74074074074, 92665.5172413793, 72071.42857142857, 84403.33333333333, 69535.48387096774, 76612.90322580645, 52164.40677966102, 86275.51020408163, 149892.3076923077, 141856.36363636365, 141901.81818181818, 153948.07692307694, 140754.54545454544,
