iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_2, Cramer_ncLR0.00005_3, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
20, -20.22222222222222, -20.46808510638298, -18.22222222222222, -19.209302325581394, -19.424657534246574, -20.5, -20.789473684210527, -19.666666666666668, -19.9, -17.88235294117647, -18.915254237288135, -19.689655172413794, -18.25, -18.133333333333333, -17.345454545454544, -18.31858407079646, -18.126126126126128, -17.98165137614679, -16.677419354838708, -16.295081967213115, -17.529411764705884, -17.859154929577464, -17.257142857142856, -17.28, -17.205882352941178, -18.291666666666668, -16.9, -17.285714285714285, -18.46153846153846, -16.98181818181818, -18.344827586206897, -17.254901960784313, -17.26530612244898, -0.6666666666666666, -1.3333333333333333, -2.0, -1.1111111111111112, -2.888888888888889,
21, -19.08641975308642, -19.93846153846154, -18.953846153846154, -19.901234567901234, -19.404761904761905, -20.785714285714285, -20.44776119402985, -19.189873417721518, -19.095238095238095, -18.44, -19.114754098360656, -19.65, -19.019607843137255, -17.763636363636362, -17.528301886792452, -18.504504504504503, -18.28846153846154, -17.911504424778762, -16.58974358974359, -16.11111111111111, -17.540983606557376, -15.628571428571428, -16.363636363636363, -17.639344262295083, -18.140845070422536, -18.571428571428573, -16.852459016393443, -15.935483870967742, -17.278688524590162, -16.76923076923077, -18.266666666666666, -17.40983606557377, -18.21212121212121, -2.0, -1.1111111111111112, -2.0, -1.5555555555555556, -2.2222222222222223,
22, -19.880597014925375, -20.15686274509804, -18.357142857142858, -19.757575757575758, -18.524590163934427, -20.73972602739726, -19.806451612903224, -19.44, -19.128205128205128, -17.970149253731343, -18.5, -20.486486486486488, -19.952380952380953, -18.419047619047618, -17.333333333333332, -17.98198198198198, -18.473684210526315, -17.466666666666665, -16.98701298701299, -16.91176470588235, -18.416666666666668, -16.333333333333332, -16.13888888888889, -17.873015873015873, -17.797101449275363, -17.103448275862068, -17.387755102040817, -16.1, -17.181818181818183, -16.166666666666668, -17.133333333333333, -17.306122448979593, -17.74074074074074, -4.0, -0.8888888888888888, -0.4444444444444444, -1.1111111111111112, -2.2222222222222223,
23, -18.8, -19.586206896551722, -18.65625, -18.92063492063492, -19.21518987341772, -20.264705882352942, -19.21212121212121, -18.850574712643677, -19.4, -18.137931034482758, -18.666666666666668, -21.0, -18.654545454545456, -18.0, -16.846846846846848, -17.513513513513512, -17.945945945945947, -18.73394495412844, -15.96923076923077, -15.733333333333333, -15.529411764705882, -15.44, -16.688524590163933, -17.6, -16.818181818181817, -17.12727272727273, -16.385964912280702, -16.385964912280702, -17.26923076923077, -17.0, -17.806451612903224, -16.51851851851852, -17.956521739130434, -2.6666666666666665, -1.5555555555555556, -2.2222222222222223, -1.1111111111111112, -1.5555555555555556,
24, -19.333333333333332, -20.036363636363635, -19.333333333333332, -17.970588235294116, -18.68421052631579, -19.68421052631579, -19.285714285714285, -18.942857142857143, -18.926829268292682, -19.16417910447761, -20.142857142857142, -20.12, -18.821428571428573, -17.867924528301888, -17.339285714285715, -18.163636363636364, -19.017543859649123, -17.825242718446603, -15.878787878787879, -15.393939393939394, -15.662337662337663, -16.324324324324323, -16.465753424657535, -16.915254237288135, -17.627118644067796, -16.76, -16.76923076923077, -16.135593220338983, -16.366666666666667, -15.857142857142858, -19.294117647058822, -15.898305084745763, -17.074074074074073, -1.1111111111111112, -2.6666666666666665, -0.6666666666666666, -1.5555555555555556, -1.5555555555555556,
25, -19.594202898550726, -19.28813559322034, -18.258064516129032, -18.375, -18.80597014925373, -19.52238805970149, -18.9438202247191, -19.076923076923077, -19.476190476190474, -18.1875, -19.333333333333332, -20.192307692307693, -19.952380952380953, -17.88679245283019, -17.716814159292035, -17.771929824561404, -18.464285714285715, -18.31192660550459, -16.54237288135593, -14.91358024691358, -16.55421686746988, -15.1, -16.7816091954023, -16.285714285714285, -17.266666666666666, -17.25925925925926, -16.344827586206897, -15.728813559322035, -16.5625, -16.904761904761905, -16.979591836734695, -15.333333333333334, -16.24, -1.7777777777777777, -0.8888888888888888, -0.6666666666666666, -1.3333333333333333, -1.7777777777777777,
26, -19.661016949152543, -19.345454545454544, -17.956521739130434, -17.837209302325583, -18.596491228070175, -20.144927536231883, -18.493827160493826, -19.121951219512194, -19.170731707317074, -17.90625, -19.25, -20.0, -19.9, -18.09090909090909, -18.09090909090909, -18.196428571428573, -18.34862385321101, -18.1981981981982, -16.96551724137931, -14.839506172839506, -15.818181818181818, -15.58695652173913, -16.805194805194805, -16.8, -16.964285714285715, -16.452830188679247, -16.65625, -15.96774193548387, -15.466666666666667, -16.0, -16.785714285714285, -15.821428571428571, -16.533333333333335, -1.3333333333333333, -0.2222222222222222, -0.8888888888888888, -1.1111111111111112, -4.0,
27, -19.28301886792453, -18.387096774193548, -18.771929824561404, -16.666666666666668, -18.10958904109589, -19.15068493150685, -18.424242424242426, -17.771428571428572, -19.217391304347824, -18.508474576271187, -19.61904761904762, -20.304347826086957, -19.414634146341463, -18.266666666666666, -18.220183486238533, -19.160714285714285, -18.01904761904762, -18.256880733944953, -16.77922077922078, -15.73134328358209, -15.36, -15.146067415730338, -15.945205479452055, -16.46153846153846, -16.5625, -16.433333333333334, -16.339622641509433, -15.966101694915254, -15.8, -15.511111111111111, -18.0, -14.264150943396226, -16.851063829787233, -1.7777777777777777, -3.5555555555555554, -0.6666666666666666, -2.0, -1.3333333333333333,
28, -18.93548387096774, -19.95, -18.1875, -18.235294117647058, -17.757575757575758, -18.3125, -17.791044776119403, -18.051948051948052, -18.620689655172413, -18.95, -20.307692307692307, -19.95744680851064, -20.232558139534884, -17.757009345794394, -17.41509433962264, -18.196428571428573, -18.52173913043478, -18.141414141414142, -15.710526315789474, -13.753086419753087, -16.029411764705884, -14.693333333333333, -16.571428571428573, -15.859649122807017, -17.185185185185187, -17.12727272727273, -16.814814814814813, -16.526315789473685, -16.03921568627451, -15.625, -16.653846153846153, -15.056603773584905, -17.470588235294116, -1.3333333333333333, -1.7777777777777777, -2.2222222222222223, -1.1111111111111112, -1.1111111111111112,
29, -17.6231884057971, -18.25531914893617, -18.271186440677965, -17.428571428571427, -17.44927536231884, -18.84375, -17.946666666666665, -17.951807228915662, -18.105263157894736, -18.82051282051282, -18.458333333333332, -20.666666666666668, -19.473684210526315, -18.247619047619047, -17.557692307692307, -18.272727272727273, -17.78846153846154, -18.134615384615383, -15.903614457831326, -14.55421686746988, -14.68421052631579, -16.64367816091954, -15.457142857142857, -17.733333333333334, -16.0, -18.15686274509804, -17.346938775510203, -16.344827586206897, -15.770491803278688, -15.76271186440678, -16.67924528301887, -15.285714285714286, -16.472727272727273, -0.8888888888888888, -2.0, -1.5555555555555556, -1.3333333333333333, -0.2222222222222222,
