iteration, Cramer_ncLR0.00005_1, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
29, 9782.807017543859, 7879.63503649635, 8415.481481481482, 6026.44578313253, 6368.87417218543, 7874.191176470588, 7082.165605095542, 7843.223684210527, 8567.26618705036, 6745.481481481482, 7044.189189189189, 2984.1353383458645, 3257.028112449799, 3583.898305084746, 3370.619834710744, 3467.0, 10031.42857142857, 14325.9375, 10973.142857142857, 12763.076923076924, 13515.806451612903, 7676.666666666667, 7679.274193548387, 7607.822580645161, 8773.142857142857, 6825.5, 8509.122807017544, 9754.237288135593, 10157.083333333334, 8039.247311827957, 9317.590361445784, 75903.0, 15539.117647058823, 27998.157894736843, 24863.947368421053, 46363.333333333336,
30, 10350.857142857143, 7200.985915492958, 7782.127659574468, 5895.515151515152, 7048.540145985401, 8317.819548872181, 7700.357142857143, 8746.330935251799, 7821.013513513513, 6821.224489795918, 7001.875, 3562.4786324786323, 3086.0159362549803, 3506.127659574468, 3397.1428571428573, 3336.5040650406504, 13825.925925925925, 13931.176470588236, 10852.307692307691, 11228.688524590163, 16471.739130434784, 6875.555555555556, 8009.304347826087, 7898.086956521739, 8786.372549019608, 7365.398230088495, 11122.105263157895, 10637.254901960785, 9759.74025974026, 8054.555555555556, 8528.11320754717, 87482.5925925926, 16186.060606060606, 27020.0, 21688.536585365855, 45083.07692307692,
31, 9986.89075630252, 7256.081081081081, 6979.281045751634, 6079.874213836478, 6885.838926174497, 7202.534246575343, 6802.0, 8868.541666666666, 8138.270676691729, 7285.384615384615, 6491.621621621622, 3914.5291479820626, 3314.1975308641977, 3763.59649122807, 3736.2820512820513, 3179.1666666666665, 15560.0, 13831.538461538461, 11918.108108108108, 14127.924528301886, 14755.185185185184, 7045.045045045045, 7703.826086956522, 8030.530973451328, 8905.151515151516, 7646.545454545455, 11592.564102564103, 9112.1875, 9431.6, 7591.978021978022, 9702.884615384615, 88654.44444444444, 20195.576923076922, 32198.235294117647, 26609.677419354837, 50923.333333333336,
32, 11242.549019607843, 7673.819444444444, 7342.549019607844, 6908.223684210527, 5537.897727272727, 6857.266666666666, 7929.862068965517, 10825.79365079365, 8255.611510791367, 7926.335877862595, 6506.0, 3811.6666666666665, 3987.920353982301, 3596.8619246861927, 3600.252100840336, 3361.0204081632655, 12298.611111111111, 14573.0, 12988.275862068966, 14789.6, 20623.88888888889, 8434.414414414414, 9383.5, 9038.952380952382, 8772.929292929293, 8315.3125, 10394.666666666666, 9061.16883116883, 10401.754385964912, 8915.714285714286, 9947.422680412372, 82955.5172413793, 15788.208955223881, 29195.897435897437, 29411.0, 41696.77419354839,
33, 11018.80733944954, 6605.6291390728475, 7238.496732026144, 6477.17791411043, 5755.925925925926, 8077.769784172662, 8798.880597014926, 8937.925925925925, 8607.98561151079, 7212.463768115942, 6895.822784810127, 3638.936170212766, 3647.1428571428573, 3102.8571428571427, 3436.9709543568465, 3349.163179916318, 15319.62962962963, 12019.615384615385, 14292.083333333334, 15896.95652173913, 16381.6, 6782.158273381295, 8219.29203539823, 9769.69387755102, 8534.509803921568, 8372.525252525253, 10556.326530612245, 9086.25, 13056.111111111111, 8977.12643678161, 9297.843137254902, 75093.2258064516, 17930.166666666668, 29287.0, 26860.571428571428, 34400.26315789474,
34, 13191.290322580646, 7180.137931034483, 7331.677852348993, 6815.796178343949, 5320.7602339181285, 7697.553956834532, 9444.496124031008, 9343.178294573643, 7760.137931034483, 7603.5, 7448.9510489510485, 3575.8847736625517, 3572.10970464135, 2965.919117647059, 3458.0, 3702.782608695652, 17669.130434782608, 12043.461538461539, 13389.310344827587, 14696.25, 15547.407407407407, 7731.130434782609, 8136.160714285715, 10822.068965517241, 9555.416666666666, 8940.097087378641, 9285.849056603774, 10386.363636363636, 13236.176470588236, 8837.407407407407, 9757.029702970298, 88542.14285714286, 19835.471698113208, 30323.684210526317, 25850.27027027027, 40210.3125,
35, 13242.967032967033, 7176.903225806452, 9008.57142857143, 5869.573170731707, 6164.172185430463, 7852.9655172413795, 8379.57142857143, 8238.639455782313, 7375.165562913908, 7782.857142857143, 7987.173913043478, 3167.743190661479, 3997.3059360730595, 2789.710144927536, 3924.1176470588234, 3661.7316017316016, 12675.78947368421, 17915.333333333332, 11655.277777777777, 13181.481481481482, 19787.14285714286, 8481.284403669724, 8459.074074074075, 8908.541666666666, 7569.112903225807, 8482.952380952382, 11433.684210526315, 10420.56338028169, 9688.035714285714, 9958.75, 10490.29411764706, 86790.71428571429, 17988.474576271186, 26647.391304347828, 33840.74074074074, 45695.71428571428,
36, 12015.576923076924, 7905.179856115108, 8792.132352941177, 6451.0, 6108.037974683544, 6749.113924050633, 8145.138888888889, 8358.741258741258, 7590.839160839161, 6962.980132450331, 6997.337662337663, 3525.2244897959185, 3664.585152838428, 3165.9302325581393, 3546.081632653061, 3617.1794871794873, 12493.809523809523, 19164.666666666668, 13918.666666666666, 14141.509433962265, 14530.666666666666, 10038.947368421053, 8679.30693069307, 9705.104166666666, 7712.436974789916, 10136.42857142857, 10848.181818181818, 11506.25, 11566.739130434782, 9244.805194805194, 10932.631578947368, 87231.42857142857, 18649.298245614034, 27801.81818181818, 36938.21428571428, 37093.529411764706,
37, 11017.570093457944, 7567.202797202797, 7103.311688311688, 6294.444444444444, 5689.761904761905, 7632.183098591549, 7657.919463087248, 11160.526315789473, 7454.026845637584, 8141.875, 7074.7945205479455, 3582.9875518672197, 3268.1102362204724, 3403.9754098360654, 3539.493670886076, 3393.214285714286, 13094.70588235294, 12857.142857142857, 17752.222222222223, 11920.338983050848, 16435.833333333332, 9561.3, 9438.415841584158, 8449.816513761469, 9058.43137254902, 8614.141414141413, 10759.782608695652, 11187.02380952381, 10306.842105263158, 7752.717391304348, 10155.212765957447, 92027.30769230769, 20435.74074074074, 26183.75, 24670.0, 42771.25,
38, 12337.070707070707, 8282.074074074075, 7885.56338028169, 6400.122699386503, 6229.210526315789, 7469.568345323741, 8769.929577464789, 11455.0, 8533.333333333334, 8723.61344537815, 8992.689075630253, 3875.8515283842794, 2864.0794223826715, 3310.358565737052, 3257.396694214876, 3204.054054054054, 13812.8125, 18137.36842105263, 29167.5, 19023.947368421053, 13164.285714285714, 9050.392156862745, 8692.90909090909, 9268.316831683169, 9051.4, 9580.0, 9536.111111111111, 12008.513513513513, 11146.666666666666, 8645.641025641025, 12141.111111111111, 87050.0, 19603.166666666668, 26684.222222222223, 25023.25581395349, 31668.20512820513,
