iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_2, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
20, 13750.833333333334, 14073.877551020409, 6893.90243902439, 6555.977011494253, 7394.782608695652, 8581.666666666666, 7587.894736842105, 11515.915492957747, 7149.777777777777, 6740.789473684211, 8140.0, 9107.733333333334, 9038.493150684932, 6846.153846153846, 7466.09756097561, 8612.957746478873, 7858.571428571428, 12130.196078431372, 8265.0, 12740.454545454546, 8737.5, 11278.333333333334, 10150.0, 10972.8125, 12882.19512195122, 11097.619047619048, 11439.838709677419, 6983.783783783784, 10004.081632653062, 9739.411764705883, 10782.972972972973, 5616.190476190476, 19722.8125, 21284.444444444445, 17178.805970149253, 17932.923076923078, 22264.444444444445,
21, 11018.852459016394, 12755.185185185184, 7997.945205479452, 8499.53125, 7713.661971830986, 7419.220779220779, 7486.5822784810125, 11718.125, 9950.405405405405, 7903.555555555556, 8970.78947368421, 9970.847457627118, 8178.961038961039, 7256.891891891892, 6646.263736263736, 7203.023255813953, 8528.701298701299, 11290.363636363636, 10201.951219512195, 13864.444444444445, 8378.97435897436, 9836.603773584906, 11641.612903225807, 11027.777777777777, 10348.787878787878, 13349.615384615385, 11541.40350877193, 5507.164179104478, 9764.489795918367, 11427.037037037036, 8888.985507246376, 7053.396226415094, 21847.28813559322, 24917.708333333332, 21142.456140350878, 17182.20588235294, 20868.59649122807,
22, 12423.508771929824, 14130.208333333334, 8515.285714285714, 7007.283950617284, 6673.222222222223, 8191.891891891892, 6028.9, 11755.76923076923, 9157.5, 8538.142857142857, 8896.164383561643, 10903.225806451614, 8663.6, 7825.696202531645, 7383.544303797468, 7504.588235294118, 7510.114942528736, 13542.2, 12427.560975609756, 14951.904761904761, 6142.195121951219, 9737.457627118643, 11990.79365079365, 8453.57142857143, 12336.666666666666, 14513.75, 9453.333333333334, 7855.641025641025, 8995.434782608696, 11144.590163934427, 10534.074074074075, 7748.333333333333, 23341.090909090908, 23589.80769230769, 23323.396226415094, 18613.076923076922, 23405.555555555555,
23, 12946.666666666666, 14506.037735849057, 8179.154929577465, 7687.25, 5795.5, 9437.164179104477, 7463.64705882353, 10890.535714285714, 10648.28125, 9814.117647058823, 8876.052631578947, 12955.681818181818, 8181.219512195122, 7214.444444444444, 8140.240963855422, 7904.074074074074, 8174.819277108434, 13652.708333333334, 11619.761904761905, 15152.558139534884, 6833.461538461538, 14256.170212765957, 12727.169811320755, 8671.969696969696, 11921.111111111111, 14142.075471698114, 11146.666666666666, 8054.897959183673, 8192.0, 11235.9375, 11622.424242424242, 7937.413793103448, 21092.41935483871, 24550.980392156864, 24269.245283018867, 19422.131147540982, 22520.0,
24, 14127.884615384615, 13826.666666666666, 8652.537313432837, 6470.412371134021, 7398.536585365854, 9676.71875, 9108.933333333332, 11909.636363636364, 11293.333333333334, 9467.945205479453, 9783.768115942028, 12034.583333333334, 7575.172413793103, 7466.923076923077, 7903.414634146341, 7561.7441860465115, 8478.60759493671, 15398.478260869566, 13070.29411764706, 12859.0, 8726.976744186046, 12404.117647058823, 13646.842105263158, 11145.46875, 11528.235294117647, 15868.301886792453, 12524.68085106383, 8470.0, 10772.291666666666, 11834.615384615385, 10610.983606557376, 9225.833333333334, 25878.26923076923, 29853.333333333332, 22653.214285714286, 19552.09677419355, 27073.061224489797,
25, 15050.196078431372, 15029.0, 8515.714285714286, 7334.606741573034, 6683.0, 9843.11475409836, 9686.533333333333, 11343.857142857143, 10487.631578947368, 11133.283582089553, 10079.833333333334, 11661.940298507463, 7608.863636363636, 7949.324324324324, 7830.0, 8104.74358974359, 8031.7441860465115, 14227.80487804878, 11349.69696969697, 16468.25, 8437.307692307691, 14416.170212765957, 12451.09375, 11332.459016393443, 10887.058823529413, 14344.509803921568, 13478.222222222223, 9365.78947368421, 10525.272727272728, 11520.625, 15650.0, 8767.619047619048, 23404.912280701756, 32058.809523809523, 22321.03448275862, 23554.444444444445, 26440.0,
26, 13695.964912280702, 14517.34693877551, 9332.537313432837, 8440.394736842105, 7891.0526315789475, 11597.142857142857, 9404.931506849314, 11536.060606060606, 9616.625, 12415.737704918032, 10660.17543859649, 12345.762711864407, 7533.64705882353, 7927.631578947368, 7788.421052631579, 7880.930232558139, 7318.555555555556, 12906.041666666666, 13600.212765957447, 16175.5, 10444.285714285714, 15152.0, 12014.057971014492, 11283.684210526315, 11870.51282051282, 15780.63829787234, 10595.357142857143, 10719.6, 11087.213114754099, 14138.524590163934, 13763.898305084746, 8673.863636363636, 23622.105263157893, 26455.51020408163, 28178.297872340427, 24474.150943396227, 30895.81395348837,
27, 14671.32075471698, 16698.297872340427, 8805.890410958904, 9003.424657534246, 7124.25, 9554.929577464789, 10610.3125, 12684.838709677419, 10980.694444444445, 9611.842105263158, 9395.151515151516, 13384.029850746268, 8162.716049382716, 8012.307692307692, 7495.3488372093025, 7809.318181818182, 8161.463414634146, 15079.09090909091, 13492.083333333334, 17825.29411764706, 10220.677966101695, 14259.4, 12426.451612903225, 11865.535714285714, 9330.0, 13409.615384615385, 9932.127659574468, 11137.64705882353, 12369.444444444445, 15690.689655172413, 17445.416666666668, 9577.09090909091, 27510.0, 33280.23809523809, 24887.69230769231, 21790.169491525423, 30071.489361702126,
28, 13401.311475409837, 16197.4, 9575.633802816901, 8560.25, 7505.285714285715, 10580.441176470587, 10212.533333333333, 12083.125, 12229.846153846154, 12150.5, 11478.75, 13717.936507936507, 8307.792207792209, 7556.162790697675, 7429.204545454545, 8041.234567901234, 8199.52380952381, 17550.975609756097, 13400.816326530612, 16776.410256410258, 11640.17857142857, 16718.333333333332, 11961.612903225807, 10869.183673469388, 9472.5, 12695.357142857143, 11243.818181818182, 10310.4, 13940.666666666666, 15376.290322580646, 16188.92857142857, 9318.301886792453, 30172.978723404256, 33497.560975609755, 31967.906976744187, 22242.71186440678, 31251.333333333332,
29, 15095.283018867925, 18716.04651162791, 8660.77922077922, 7957.586206896552, 9286.825396825398, 10436.42857142857, 10065.492957746479, 11522.089552238805, 12565.208333333334, 9965.694444444445, 10971.142857142857, 14274.63768115942, 7991.234567901234, 7228.488372093023, 7476.404494382023, 8058.0, 7986.794871794872, 17849.04761904762, 14830.454545454546, 15452.32558139535, 12382.65306122449, 14235.434782608696, 10966.029411764706, 9746.603773584906, 7732.4, 14317.446808510638, 11176.304347826086, 9910.483870967742, 14016.8, 13392.90322580645, 16989.423076923078, 9528.333333333334, 30434.88888888889, 37942.10526315789, 32936.829268292684, 22876.896551724138, 29154.897959183672,
