iteration, Cramer_ncLR0.00005_1, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
20, 1046.5202702702702, 1167.6160990712074, 1335.5016181229773, 1316.4485981308412, 1236.8847352024923, 1133.0914826498422, 1277.5247524752476, 1021.3939393939394, 1277.4666666666667, 1107.331081081081, 1069.8130841121495, 1219.3918918918919, 1270.409556313993, 1129.8397435897436, 1329.2905405405406, 1240.4109589041095, 948.7888198757764, 1112.7950310559006, 965.4777070063694, 1071.6065573770493, 907.6489028213166, 1304.0484429065743, 1185.0170648464164, 989.1419141914191, 1138.7261146496814, 1267.7627118644068, 1185.28125, 931.3636363636364, 930.2678571428571, 1162.9235880398671, 997.8040540540541, 1910.138888888889, 1802.7619047619048, 2018.2775119617224, 1733.1132075471698, 1919.0825688073394,
21, 1150.886524822695, 1202.6984126984128, 1342.4919093851133, 1273.076923076923, 1286.5273311897106, 1175.2848101265822, 1212.7392739273928, 1101.139240506329, 1342.8523489932886, 1222.4092409240925, 1065.8917197452229, 1324.0136054421769, 1358.2918149466193, 1191.1254019292605, 1324.2068965517242, 1318.299319727891, 970.625, 1244.248366013072, 1066.4569536423842, 1120.0340136054422, 957.2611464968153, 1387.6642335766423, 1145.910652920962, 1126.3851351351352, 1118.0, 1312.3509933774835, 1212.5, 948.0691642651296, 897.7118644067797, 1155.084745762712, 986.1311475409836, 1930.75117370892, 1874.218009478673, 2094.9763033175354, 1707.6415094339623, 1982.9857819905212,
22, 1112.048611111111, 1207.1523178807947, 1385.296052631579, 1327.7777777777778, 1263.0379746835442, 1217.142857142857, 1127.5078864353313, 1164.5741324921137, 1316.872852233677, 1192.122186495177, 1035.7961783439491, 1309.2905405405406, 1439.2280701754387, 1196.1488673139158, 1311.9655172413793, 1327.508896797153, 960.9150326797386, 1367.8156996587031, 987.5919732441472, 1123.7543859649122, 1004.8867313915857, 1333.7762237762238, 1096.2937062937062, 1180.6164383561643, 1195.8576051779935, 1394.5993031358885, 1297.1666666666667, 962.2898550724638, 926.4497041420118, 1170.8333333333333, 1035.8199356913183, 2084.6116504854367, 2045.4040404040404, 2219.2718446601943, 1752.1698113207547, 1996.231884057971,
23, 1157.3234200743495, 1247.7740863787376, 1401.328903654485, 1354.512987012987, 1287.0607028753993, 1225.6677524429967, 1228.255033557047, 1192.668810289389, 1334.0357142857142, 1337.8125, 1082.3856209150326, 1325.4934210526317, 1419.7482014388488, 1236.1805555555557, 1375.338078291815, 1357.6491228070176, 1095.387323943662, 1383.3812949640287, 1012.8125, 1191.9202898550725, 984.775641025641, 1112.7777777777778, 1113.1654676258993, 1197.1527777777778, 1283.8461538461538, 1365.4929577464789, 1347.2, 954.5906432748538, 952.1036585365854, 1130.0, 1064.6753246753246, 2219.6236559139784, 2236.9543147208124, 2383.1770833333335, 1805.5023923444976, 2064.7368421052633,
24, 1184.6007604562737, 1260.8169934640523, 1441.0333333333333, 1382.8852459016393, 1327.2937293729374, 1215.921052631579, 1220.6734006734007, 1229.3333333333333, 1282.2826086956522, 1309.4097222222222, 1134.867549668874, 1324.7826086956522, 1443.6162361623617, 1283.0526315789473, 1364.9820788530467, 1327.19723183391, 1102.112676056338, 1411.8705035971223, 1106.2313432835822, 1216.2043795620439, 1020.8881578947369, 1305.7857142857142, 1121.2962962962963, 1234.5578231292518, 1318.3216783216783, 1278.673835125448, 1254.7435897435898, 958.3532934131737, 1007.4233128834355, 1194.6315789473683, 1097.2607260726072, 2239.0526315789475, 2454.3093922651933, 2228.061224489796, 1863.3004926108374, 2090.618556701031,
25, 1174.6946564885495, 1249.2810457516339, 1439.4915254237287, 1369.8039215686274, 1320.258064516129, 1297.972972972973, 1299.7923875432525, 1257.6975945017182, 1315.2808988764045, 1348.3211678832117, 1283.044982698962, 1348.7769784172663, 1368.5869565217392, 1304.3205574912893, 1441.5750915750916, 1373.321299638989, 1115.7777777777778, 1412.6765799256505, 1011.2773722627737, 1171.9850187265918, 1042.2916666666667, 1478.0727272727272, 1081.0071942446043, 1262.8327645051195, 1391.3879003558718, 1498.1439393939395, 1373.5922330097087, 953.6144578313254, 1025.173501577287, 1095.513698630137, 1094.8196721311476, 2238.2702702702704, 2542.771739130435, 2504.162162162162, 2111.6243654822333, 2229.8936170212764,
26, 1208.953488372093, 1279.8371335504885, 1514.2662116040956, 1419.4352159468438, 1434.96644295302, 1276.6887417218543, 1329.3811074918567, 1379.645390070922, 1207.841726618705, 1320.8791208791208, 1295.1202749140894, 1482.8113879003558, 1425.3874538745388, 1327.9636363636364, 1398.2222222222222, 1320.1438848920864, 1113.5555555555557, 1408.996282527881, 1101.076923076923, 1212.7611940298507, 1072.7338129496402, 1464.2279411764705, 1161.0507246376812, 1260.1030927835052, 1376.443661971831, 1496.6415094339623, 1387.6430976430977, 966.3862928348909, 1000.6927710843373, 1134.6180555555557, 1068.4193548387098, 2071.74358974359, 2609.6610169491523, 2535.5801104972375, 1887.1859296482412, 2277.7319587628867,
27, 1323.8866396761134, 1283.7, 1508.362369337979, 1417.6, 1334.5424836601308, 1353.3219178082193, 1291.7808219178082, 1392.6223776223776, 1237.4035087719299, 1404.3122676579926, 1346.9257950530036, 1444.4765342960288, 1408.014705882353, 1355.611510791367, 1343.851851851852, 1321.6423357664235, 1114.014598540146, 1372.3880597014925, 1168.5826771653544, 1264.0, 1185.2962962962963, 1537.1102661596958, 1126.9172932330828, 1278.9605734767026, 1374.2857142857142, 1546.0919540229886, 1467.665505226481, 977.2327044025158, 1050.1612903225807, 1236.4137931034484, 1130.576923076923, 2231.95530726257, 2746.7241379310344, 2660.6857142857143, 1926.1928934010152, 2521.157894736842,
28, 1279.1769547325102, 1288.0194805194806, 1604.7404844290656, 1455.4, 1351.56146179402, 1367.8073089700997, 1325.9010600706713, 1237.8260869565217, 1222.5, 1414.4866920152092, 1268.9891696750904, 1511.3011152416357, 1309.264705882353, 1475.018450184502, 1430.6153846153845, 1416.0714285714287, 1190.0, 1334.569288389513, 1235.2988047808765, 1283.90625, 1167.6492537313434, 1429.2537313432836, 1132.3754789272032, 1427.2014925373135, 1427.6950354609928, 1521.937984496124, 1423.2758620689656, 1023.0645161290323, 1074.0129449838187, 1292.9411764705883, 1163.782894736842, 2195.681818181818, 2694.777777777778, 2544.3333333333335, 2191.25, 2788.2183908045977,
29, 1322.905982905983, 1341.1224489795918, 1643.286219081272, 1456.554054054054, 1437.037037037037, 1381.2040133779265, 1284.4285714285713, 1215.741935483871, 1239.642857142857, 1423.6059479553903, 1223.049645390071, 1458.076923076923, 1361.2867647058824, 1372.7509293680298, 1404.4736842105262, 1359.5454545454545, 1329.3625498007968, 1405.0381679389313, 1267.6666666666667, 1317.015503875969, 1260.6716417910447, 1450.6792452830189, 1074.569288389513, 1295.2029520295202, 1422.608695652174, 1527.6078431372548, 1473.8487972508592, 1000.3821656050956, 1061.8543046357615, 1277.5971731448763, 1186.5131578947369, 2379.8830409356724, 3140.745341614907, 2769.757575757576, 2257.6795580110497, 2803.9181286549706,
