iteration, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
87, 12118.169642857143, 13058.917948717948, 12017.08695652174, 22346.21546961326, 11474.398936170213, 12156.366666666667, 13053.975, 23549.010752688173, 24299.607902735563, 22399.365313653136, 15551.733893557423, 14250.131926121372, 14645.554140127388, 14285.497267759563, 14730.092348284961, 24672.365853658535, 23875.25, 22749.515625, 22466.41964285714, 25801.58947368421, 31339.51485148515, 20060.044198895026, 24842.203125, 40883.31764705882, 25278.382978723403, 17164.98795180723, 25774.361904761903, 25687.139705882353, 25201.87962962963, 22666.73148148148, 77187.17977528089, 74965.76666666666, 84840.73913043478, 75579.0, 81242.85416666667,
88, 11794.41237113402, 12949.155737704918, 12486.077868852459, 23554.659217877095, 12983.87619047619, 11731.892116182573, 12671.634146341463, 25616.480392156864, 22834.566666666666, 24673.71794871795, 15638.77374301676, 14899.218592964824, 15134.157458563535, 14987.524193548386, 14327.12912087912, 25468.345864661653, 25013.57608695652, 22272.25925925926, 23348.90099009901, 25039.110169491527, 33895.22754491018, 21412.136363636364, 26658.965317919075, 49286.776859504134, 24389.7688172043, 17512.064516129034, 24443.029411764706, 26377.326923076922, 23718.979452054795, 25351.40163934426, 75973.80808080808, 74292.69, 82492.44086021505, 76835.98947368421, 82679.74736842106,
89, 10982.375, 13678.885542168675, 12981.126279863482, 23869.6, 11657.557142857142, 11897.423076923076, 12725.23381294964, 25122.20216606498, 24014.79411764706, 24825.982698961936, 15444.243767313019, 15807.151898734177, 15066.755395683453, 15093.24715909091, 14825.828644501278, 26024.57594936709, 26810.36111111111, 23307.579831932773, 23239.590277777777, 24438.91129032258, 40279.88343558282, 19459.807947019868, 26331.987012987014, 48346.845528455284, 25183.451923076922, 18140.0826446281, 25580.033333333333, 26682.61111111111, 25034.70909090909, 24484.07, 77200.29591836735, 75635.42666666667, 84420.04761904762, 75414.27083333333, 81608.63953488372,
90, 11675.808510638299, 13327.680412371134, 11741.081081081082, 24249.338624338623, 11680.467661691542, 12418.651982378855, 13060.73786407767, 23954.49063670412, 23807.366141732284, 25940.297872340427, 16298.62341772152, 14847.051771117167, 14699.159509202455, 14410.48377581121, 15152.135359116022, 25610.341040462426, 24604.419847328245, 23346.703125, 22758.092485549132, 25060.20359281437, 39966.4081632653, 21042.016666666666, 26551.162601626016, 46276.23776223776, 22805.621794871793, 17681.43795620438, 25151.36170212766, 26405.917293233084, 24170.169934640522, 24937.19135802469, 76676.57843137255, 74631.35227272728, 82749.76842105263, 76118.44329896907, 80064.40697674418,
91, 11516.824120603014, 12747.374429223744, 12416.184523809523, 25385.462365591397, 11796.79, 12908.68551236749, 12865.577777777778, 25027.26717557252, 25479.6463878327, 26445.30909090909, 15394.451515151515, 14374.946587537092, 15277.775623268699, 14027.0935828877, 15126.233160621761, 24056.4375, 25280.347826086956, 23119.28888888889, 23160.2, 23857.942857142858, 40688.23225806452, 20351.850746268658, 24158.567375886523, 41498.69938650307, 23676.62831858407, 18666.612903225807, 25038.03125, 26716.42953020134, 24779.626984126986, 26565.121212121212, 76908.94505494506, 76117.57731958762, 81978.36082474227, 74338.45918367348, 77789.56310679612,
92, 12265.189300411523, 12525.070833333333, 12874.380952380952, 27988.13017751479, 11892.393805309735, 11751.511111111111, 12193.476780185758, 24921.46861924686, 25725.68401486989, 25575.42405063291, 16036.478142076503, 14891.449704142013, 15482.723472668811, 14121.013440860215, 14110.042105263157, 24710.84962406015, 23277.188524590165, 22438.710743801654, 23393.615384615383, 25145.31111111111, 42500.95333333333, 19987.7134502924, 23236.278481012658, 45884.256944444445, 23522.4, 16733.601123595505, 25800.529411764706, 25989.964705882354, 24061.89864864865, 24873.4, 77248.73404255319, 76985.92631578947, 86093.24418604652, 76008.25, 79256.96,
93, 12302.764705882353, 13562.179487179486, 12759.88717948718, 25200.338383838385, 12319.333333333334, 11950.958333333334, 12662.5546875, 24809.75337837838, 24322.74914089347, 26904.827715355805, 15602.267657992565, 15038.577777777778, 15198.644376899696, 13482.653846153846, 14967.791176470588, 23749.29268292683, 24979.755102040817, 24519.91379310345, 24206.76785714286, 25611.93893129771, 42451.87417218543, 19270.403973509932, 27842.385135135137, 49507.40972222222, 22939.128440366974, 19577.50581395349, 25462.371428571427, 24966.102362204725, 24755.87074829932, 26806.76851851852, 78098.1862745098, 77033.12631578947, 85524.66666666667, 76591.78021978022, 80106.69230769231,
94, 11780.097222222223, 12562.843220338984, 13589.584905660377, 22137.486956521738, 12602.715846994535, 12272.73161764706, 12577.036745406824, 23620.51051051051, 24614.423387096773, 26553.386178861787, 15863.831360946746, 15295.788918205804, 14781.222811671087, 13925.769736842105, 14770.592137592137, 24725.04464285714, 23009.514285714286, 25556.835051546394, 24323.134615384617, 25684.960264900663, 39816.13333333333, 21531.87610619469, 26920.307262569833, 54462.959677419356, 24735.536585365855, 18980.612403100775, 25706.804054054053, 24634.73043478261, 26010.85185185185, 26110.297520661155, 74544.91578947369, 79608.36585365854, 82423.44329896907, 79779.34939759035, 81273.02083333333,
95, 11793.028436018958, 12597.232876712329, 14178.748768472906, 24569.207253886012, 12669.845794392524, 12574.702830188678, 12699.983974358975, 24786.68269230769, 25902.62962962963, 25729.43525179856, 16296.126888217523, 15922.084656084657, 15557.078947368422, 14352.213675213676, 15941.1725, 23790.25974025974, 23957.496183206105, 21805.396226415094, 23900.302013422817, 24164.943396226416, 45309.91428571429, 23312.246268656716, 27540.548, 52043.12213740458, 24846.182481751825, 19600.619402985074, 24925.50980392157, 25331.103092783505, 24843.7890625, 25538.445255474453, 76802.58415841585, 78675.51190476191, 84848.52173913043, 76433.38095238095, 81952.94047619047,
96, 11261.186666666666, 13070.234285714285, 14209.134831460675, 20606.377551020407, 12396.987878787879, 12261.4859437751, 11695.905511811023, 23217.79069767442, 24092.434027777777, 26212.090163934427, 15619.31623931624, 15138.898936170213, 15663.366972477064, 14875.750798722045, 16010.853333333333, 25000.94904458599, 25144.736842105263, 24438.886075949365, 24199.63186813187, 24740.075187969924, 45963.86507936508, 22185.578512396693, 32219.05339805825, 54391.66115702479, 25519.057142857142, 21192.979166666668, 25380.02752293578, 26229.634146341465, 24912.78014184397, 24917.0, 77855.78888888888, 77580.10714285714, 82796.48235294118, 75297.89583333333, 80682.375,
97, 11607.89453125, 12734.141414141413, 14347.0, 26624.95625, 12078.394495412844, 12557.453125, 12671.3125, 24485.751908396946, 25351.785714285714, 25176.659863945577, 14963.981132075472, 15981.213296398892, 14970.284431137725, 13729.87536231884, 14673.109422492402, 24135.614285714284, 23506.53164556962, 24972.536363636365, 22219.286713286714, 25727.120967741936, 47784.54761904762, 22629.08256880734, 29717.449494949495, 51924.01470588235, 24783.32283464567, 19717.361344537814, 24525.388429752067, 26035.953333333335, 25495.185714285715, 24156.71052631579, 77154.09, 79984.76543209876, 85317.01176470588, 75669.32653061225, 80858.79310344828,
98, 11914.102857142858, 12750.50390625, 12958.119047619048, 22905.018604651163, 11822.926380368099, 11638.95867768595, 12596.265993265994, 25028.18695652174, 26022.16929133858, 26477.452768729643, 15137.508379888268, 14870.01272264631, 14901.285714285714, 13388.262376237624, 15358.99730458221, 26166.789115646257, 23362.304, 22396.27142857143, 23644.086021505376, 25157.03870967742, 44951.21854304636, 23606.027210884353, 30057.246153846154, 57564.83193277311, 27532.323308270676, 20580.297297297297, 24292.463414634145, 24770.291139240508, 24672.880952380954, 25762.308510638297, 74854.34042553192, 79076.31578947368, 84445.15957446808, 74860.91, 81605.9052631579,
99, 12199.297959183674, 12332.721830985916, 14160.411764705883, 20287.16425120773, 13511.58064516129, 11617.739130434782, 11760.322834645669, 24759.10655737705, 25278.087272727273, 26364.122047244095, 15434.144385026739, 15470.43864229765, 14710.304347826086, 14935.289552238806, 15494.2109375, 25347.95569620253, 24749.908256880735, 24180.19512195122, 25621.7, 25450.695652173912, 51563.9765625, 24353.91724137931, 31563.530303030304, 48777.04651162791, 28207.13768115942, 20612.75352112676, 25099.958333333332, 25926.691666666666, 25055.344, 23779.460784313724, 78234.15151515152, 77621.3552631579, 85011.21052631579, 78654.44736842105, 79451.37113402062,
100, 10527.21195652174, 13727.115789473684, 16441.29464285714, 26899.35175879397, 11228.930817610062, 11975.003597122302, 12568.95112781955, 24373.15197568389, 24498.661354581673, 24765.643564356436, 15917.0, 15794.09186351706, 16270.002873563219, 14630.971502590673, 15883.147632311977, 25214.98969072165, 23044.95294117647, 21638.956896551725, 25523.02608695652, 24852.106194690266, 53462.780952380956, 24574.385026737968, 32109.830275229357, 51139.35922330097, 28402.825503355703, 18723.658536585364, 24200.52845528455, 25738.4496124031, 24225.20588235294, 25952.833333333332, 78046.0, 78136.1978021978, 83152.07792207792, 76644.28571428571, 82136.39784946236,
101, 11083.741803278688, 13235.52427184466, 14612.163346613546, 26915.731958762888, 12471.014084507042, 12446.069182389938, 12681.29411764706, 23868.22857142857, 23559.578313253012, 25264.379182156135, 15847.110192837466, 15857.875, 15121.213675213676, 14269.608333333334, 15993.964735516372, 25791.990566037737, 25718.397163120568, 24440.417475728154, 23732.476923076923, 25767.23140495868, 48196.446153846155, 24093.63, 35500.67065868263, 49521.13675213675, 26465.133333333335, 18989.155555555557, 25211.825581395347, 26477.353383458645, 24695.5, 24762.386503067486, 78963.04444444444, 79218.6, 84694.15957446808, 78156.30681818182, 82165.58823529411,
102, 12038.549549549549, 13646.35, 17614.44827586207, 20891.07662835249, 12479.034482758621, 12484.075235109718, 11763.224913494809, 24323.185344827587, 25361.08658008658, 25527.948598130843, 15515.735202492211, 15976.39705882353, 15836.367403314916, 15312.863768115942, 14970.570291777189, 26657.58407079646, 25260.417218543047, 22968.82051282051, 25456.563636363637, 24751.852713178294, 47967.37903225807, 23789.464285714286, 41047.34920634921, 50179.54198473282, 25534.124223602485, 21711.63157894737, 25269.97619047619, 25341.153846153848, 24736.243386243386, 25995.284848484847, 77946.77777777778, 78229.6301369863, 85423.0425531915, 78692.89887640449, 82390.40860215054,
103, 11946.717821782178, 14055.610655737704, 18593.057777777776, 28015.95294117647, 12441.852173913043, 12496.463126843657, 11520.766784452297, 24623.641221374044, 23650.662295081966, 24901.0503875969, 16121.8591160221, 14669.290697674418, 15903.468319559228, 15392.873529411765, 14966.322250639387, 25682.69298245614, 25056.607476635512, 22205.898550724636, 25323.513157894737, 25341.159763313608, 51838.84375, 24343.865079365078, 42389.22222222222, 50472.7037037037, 26837.614457831325, 20376.221374045803, 24413.166666666668, 25764.496062992126, 24868.034722222223, 25203.18699186992, 77407.04040404041, 77304.75, 88204.74157303371, 77570.31313131313, 85607.78048780488,
104, 12355.087719298246, 12138.421319796955, 18457.293103448275, 23879.88679245283, 13029.537444933922, 11879.623655913978, 13012.73090909091, 25114.88028169014, 26104.94699646643, 26727.9766536965, 14824.0675, 15697.23, 15124.647416413374, 14043.190735694823, 16695.153846153848, 25285.87786259542, 25737.577586206895, 24050.263157894737, 24278.96992481203, 25311.867816091955, 51340.54330708661, 25807.924242424244, 41078.43956043956, 51199.560975609755, 27088.24193548387, 18925.75, 24216.164634146342, 25347.48888888889, 25807.905660377357, 24317.402298850575, 78589.02247191011, 77204.63541666667, 86584.16666666667, 79621.69072164949, 83679.26315789473,
105, 13461.809322033898, 12997.729166666666, 20711.140186915887, 21813.83644859813, 12603.441717791411, 11872.893805309735, 11563.806324110672, 26041.971074380166, 24813.544444444444, 24587.699588477368, 14828.532033426183, 15501.066666666668, 15015.255384615384, 13358.481132075472, 16523.378787878788, 25959.992, 25666.507246376812, 24954.503937007874, 25053.747899159665, 24157.718309859156, 50526.767857142855, 23290.488095238095, 40091.1472392638, 46246.03472222222, 24701.84745762712, 20512.094444444443, 25855.972972972973, 26544.393162393164, 24781.8125, 26730.657894736843, 77072.98, 75234.875, 86330.73913043478, 75959.7, 82056.9693877551,
106, 14717.23560209424, 12892.020304568528, 20614.73575129534, 21033.147058823528, 14269.285714285714, 11413.542124542124, 12607.253846153846, 25842.147286821706, 24880.325791855204, 25156.956692913387, 15701.806179775282, 15154.826446280991, 15379.77897574124, 14469.80811808118, 16448.190860215054, 25984.786885245903, 24828.666666666668, 23423.375, 24716.544444444444, 25140.198473282442, 50150.23622047244, 26457.43870967742, 40110.32786885246, 48664.280303030304, 28848.581699346407, 21190.45901639344, 25216.128712871287, 26954.790476190476, 23826.532110091743, 26810.87962962963, 78255.52040816327, 78097.21875, 88996.26666666666, 76653.31, 83384.74025974025,
107, 13471.398148148148, 13043.268656716418, 22556.436440677968, 27216.525, 12467.672316384182, 12253.991631799163, 13072.294670846395, 23191.91417910448, 25341.37837837838, 25279.664031620552, 15513.674285714285, 16203.556994818653, 16042.848375451264, 15318.731884057972, 15259.248704663212, 25121.222222222223, 24999.63076923077, 24192.711764705884, 23223.965811965812, 25041.573426573428, 47629.444444444445, 25801.448087431694, 43160.80701754386, 58756.34482758621, 27950.357575757575, 23804.5, 25867.9203539823, 25589.55339805825, 24788.359649122805, 27977.303448275863, 77590.17307692308, 77440.45833333333, 86118.1978021978, 77898.17346938775, 81347.96551724138,
108, 12953.949324324325, 13345.099526066351, 18511.13438735178, 22002.15859030837, 12321.275555555556, 12118.872053872054, 12242.51923076923, 24486.702479338845, 26661.2100456621, 25348.06206896552, 15109.621169916434, 14687.946327683616, 15262.176646706586, 14722.778501628665, 14972.39169139466, 25826.09708737864, 24714.573529411766, 24298.114285714284, 23729.379310344826, 25465.951724137933, 48508.76119402985, 26072.216374269006, 46350.1320754717, 63279.00943396227, 25908.445714285714, 22640.144329896906, 25459.129032258064, 26152.58823529412, 24321.756097560974, 27110.655737704918, 79518.09183673469, 79032.70731707317, 89497.2183908046, 77995.82278481012, 82834.73255813954,
109, 13182.05027932961, 13184.14979757085, 21295.10599078341, 19368.67169811321, 13179.031496062993, 12167.39416058394, 11826.355400696864, 24775.232974910396, 24008.99335548173, 25868.99645390071, 15531.826923076924, 15923.91450777202, 16250.4226519337, 14275.633423180592, 15338.887005649718, 25737.256, 24422.192, 25322.818840579712, 24682.869565217392, 26121.29411764706, 48749.592307692306, 25609.291925465837, 44955.78048780488, 59742.13392857143, 25152.333333333332, 23299.070588235296, 24658.639705882353, 26266.515789473684, 25255.753012048193, 26694.492647058825, 80766.4387755102, 77385.05319148937, 88434.53846153847, 77626.8469387755, 83411.78571428571,
110, 14340.730569948186, 13765.75, 25164.533678756477, 25570.441988950275, 12697.816216216217, 12655.76, 12070.853333333333, 25942.01754385965, 26123.16911764706, 26050.91973244147, 15695.245398773006, 16466.241975308643, 14936.040498442368, 14718.747572815533, 16092.477922077922, 26347.238095238095, 24296.106796116506, 24248.451612903227, 23977.472972972973, 25056.092307692306, 47776.72592592592, 25442.43448275862, 48993.11038961039, 65860.16346153847, 27440.045801526718, 21739.712765957447, 25937.41237113402, 26714.05109489051, 24974.225165562915, 25858.483146067414, 79208.69306930693, 79432.97826086957, 88888.04705882353, 77322.25, 87786.3111111111,
111, 12457.906735751296, 17243.5873015873, 25090.61139896373, 30049.953642384105, 13581.139534883721, 12163.25925925926, 12322.596153846154, 26110.58148148148, 25857.5756302521, 25834.74349442379, 16043.281818181818, 16320.910714285714, 14640.684782608696, 15873.205056179775, 16555.737837837838, 26653.329192546586, 25706.78125, 24646.366666666665, 24747.30769230769, 25030.3488372093, 48712.53284671533, 23485.208333333332, 49833.91791044776, 53929.94871794872, 29381.48201438849, 23283.291666666668, 25817.656862745098, 26435.472602739726, 25211.395161290322, 24834.458333333332, 80473.5, 79116.20652173914, 90200.22727272728, 80703.72093023256, 86344.96666666666,
112, 15049.470588235294, 14407.016666666666, 23505.918032786885, 27418.18652849741, 13481.532994923858, 12000.922480620155, 12626.852507374631, 25337.415384615386, 27603.15570934256, 27317.472972972973, 15018.10290237467, 15207.815104166666, 15396.29177718833, 15073.733681462141, 15552.378205128205, 25656.25, 25393.84076433121, 25355.753623188404, 24189.57458563536, 24965.681034482757, 51917.45945945946, 25589.33644859813, 52139.80714285714, 60628.88172043011, 28301.188034188035, 22554.2987012987, 25921.82905982906, 26473.934579439254, 25458.801470588234, 26271.333333333332, 77439.62637362638, 80516.16666666667, 89767.80898876404, 78914.72448979592, 87368.56666666667,
113, 15258.87341772152, 16899.816513761467, 23786.639024390242, 27322.586387434556, 13410.538461538461, 12162.894736842105, 12389.055737704917, 25427.128113879004, 25513.756756756757, 26615.722627737225, 16043.203438395416, 15478.252148997135, 15312.364361702128, 14570.833333333334, 15893.75968992248, 25736.04895104895, 23556.083333333332, 25511.821428571428, 26309.764705882353, 23583.438775510203, 49244.472, 24470.0790960452, 48842.02189781022, 65802.75, 27997.94890510949, 22580.98709677419, 24933.558823529413, 26942.689655172413, 24649.704545454544, 26271.551020408162, 80689.37373737374, 82399.81818181818, 88526.5625, 79037.06666666667, 82736.31034482758,
114, 16465.322580645163, 17541.546875, 23698.77073170732, 24661.604060913705, 14880.02688172043, 11468.589285714286, 11892.921933085501, 25514.278985507248, 26614.927659574467, 26001.327645051195, 15505.371428571429, 15926.622222222222, 14826.054794520547, 14946.122857142856, 15281.560402684563, 25186.16393442623, 24757.476744186046, 23571.491525423728, 25136.748299319726, 25609.311377245507, 46410.718181818185, 25889.88888888889, 55453.9595959596, 59803.73504273504, 27864.484662576688, 23055.171875, 24952.71568627451, 26857.55681818182, 24632.390476190478, 26213.066666666666, 78833.73033707865, 80333.1625, 88507.82608695653, 78566.06, 86770.01111111112,
115, 18210.884615384617, 21387.31325301205, 21203.921487603307, 27634.08982035928, 13883.004237288136, 11482.211267605633, 12135.5125, 24050.65873015873, 24282.475, 26832.50936329588, 15725.21388888889, 15696.842639593908, 15671.424148606811, 14985.605194805195, 14314.03166226913, 26302.239669421488, 23994.662921348314, 23782.339449541283, 24305.366972477063, 26503.415204678364, 52416.098039215685, 24913.00606060606, 50784.91891891892, 57928.82352941176, 27861.777027027027, 22896.33620689655, 24708.93233082707, 25337.178571428572, 24855.852459016394, 24444.941666666666, 79230.57731958762, 76493.79310344828, 89876.73863636363, 80600.71264367815, 84680.81481481482,
116, 17508.663414634146, 19526.764, 24872.440860215054, 29050.74712643678, 14571.401639344262, 11866.58909090909, 12435.430508474576, 24914.52364864865, 25467.898550724636, 26328.48288973384, 16083.188059701493, 16100.8325, 16084.982142857143, 13917.382278481013, 15204.511695906433, 26100.852941176472, 23995.382352941175, 21876.89430894309, 25502.928104575163, 26399.075471698114, 56335.66949152543, 26708.102564102563, 53808.28813559322, 55181.243902439026, 28546.03370786517, 22517.21472392638, 26346.255474452555, 26173.63963963964, 25700.625899280574, 26459.25287356322, 81092.64367816092, 79388.91666666667, 89218.16455696203, 77342.34444444445, 83585.5,
117, 21304.748538011696, 16530.436274509804, 26375.05154639175, 31506.795321637426, 13868.56157635468, 12345.367132867133, 12731.724683544304, 26249.55868544601, 25698.575757575756, 27363.056910569107, 15431.093851132686, 16195.567774936062, 16198.145454545454, 13936.487465181059, 15239.816438356165, 25248.043478260868, 25780.11304347826, 24217.091666666667, 24573.761904761905, 26155.22695035461, 54310.218181818185, 27623.662983425413, 48973.10256410256, 57191.70796460177, 26472.835294117645, 22583.091549295776, 25250.284403669724, 26040.58095238095, 25134.49645390071, 26229.50505050505, 80757.8686868687, 78670.71428571429, 91347.68965517242, 79362.88764044944, 85185.89285714286,
118, 19288.284644194755, 22874.86982248521, 22828.572139303484, 22168.18048780488, 14525.291390728476, 12440.272413793104, 12792.051118210862, 24753.495614035088, 24940.711711711712, 27421.116666666665, 16029.707650273223, 15958.954674220964, 14994.96501457726, 14477.003246753247, 14321.846341463415, 25576.015748031496, 24282.845238095237, 24205.783582089553, 26388.31818181818, 26044.569620253165, 52259.4778761062, 24371.610837438424, 47219.54385964912, 60009.581196581195, 28700.13186813187, 24383.265625, 24765.483606557376, 25064.95945945946, 25989.389221556885, 26245.34375, 80474.23, 77848.75294117647, 90327.16455696203, 78909.19387755102, 83010.6,
119, 20127.719806763285, 19501.736625514404, 23801.95, 25154.39024390244, 18620.028409090908, 12911.154088050314, 12660.485185185185, 24613.083720930234, 24905.844444444443, 27251.868327402135, 15509.997101449275, 15398.647540983606, 14532.623931623932, 14750.324390243903, 14752.904899135447, 26490.02564102564, 23415.716814159292, 25533.73404255319, 24014.018348623853, 26505.675438596492, 52931.45161290323, 27141.8786407767, 49183.068493150684, 58232.304, 27843.18848167539, 23768.78350515464, 26749.803418803418, 25193.47619047619, 25825.105263157893, 25894.940789473683, 78576.6170212766, 79295.81521739131, 88086.04444444444, 80413.68604651163, 86063.75824175825,
120, 22710.80184331797, 19242.709497206703, 21596.812785388127, 27552.560975609755, 16386.821782178216, 12416.4952681388, 11999.88686131387, 25666.450643776825, 24925.08679245283, 25520.120879120877, 15191.300518134714, 15853.57627118644, 15435.435967302452, 15060.226932668329, 15258.6797752809, 26082.54605263158, 23412.609090909093, 23978.194174757282, 23927.74045801527, 25132.753246753247, 52496.65873015873, 28183.27380952381, 51639.66917293233, 61053.08474576271, 29115.716981132075, 23404.94262295082, 26348.845454545455, 25315.032258064515, 23278.247933884297, 25846.78846153846, 80527.43434343435, 80734.22727272728, 87914.58888888889, 78694.73333333334, 85627.86956521739,
121, 21237.529953917052, 17469.927601809955, 22618.589371980677, 21784.104046242774, 16183.0875, 11589.479233226837, 12514.613718411552, 25193.488215488214, 25702.861224489796, 26507.823770491803, 16377.732984293194, 16197.129943502825, 15079.432065217392, 15034.161953727506, 15412.057142857142, 25600.824324324323, 24468.72072072072, 25369.15748031496, 24749.4358974359, 25200.565891472866, 50439.104, 27215.16184971098, 47867.19565217391, 62209.387931034486, 28700.522012578618, 22042.66, 26294.816666666666, 26532.126436781607, 24817.439655172413, 25261.35714285714, 80037.21111111112, 81210.0, 89904.84269662922, 82287.91111111111, 87985.21951219512,
122, 21407.927536231884, 19562.368686868685, 22042.30837004405, 28471.880208333332, 16352.96803652968, 11635.04347826087, 12398.104430379746, 25807.232558139534, 26748.961267605635, 25637.806338028167, 16211.383233532933, 15909.938202247191, 14699.552777777777, 14220.221476510067, 15228.038363171356, 25520.478260869564, 25542.99074074074, 23472.658536585364, 25784.979865771813, 25941.353333333333, 47118.49557522124, 27019.66875, 45416.84516129032, 55165.649253731346, 31237.512345679013, 23720.91489361702, 25201.757575757576, 27462.855072463768, 25089.88198757764, 24125.838095238094, 78720.05825242719, 81899.23863636363, 89208.32584269663, 80702.57731958762, 86942.90277777778,
123, 22603.333333333332, 24184.40404040404, 22292.75690607735, 23844.840659340658, 17739.27804878049, 11993.215384615385, 11910.336842105264, 26267.439834024895, 26105.42238267148, 25990.65367965368, 15683.730303030303, 15122.693181818182, 15667.305785123966, 14005.610271903322, 13824.98407643312, 26615.87603305785, 25425.519607843136, 24172.39, 25175.432926829268, 25683.549618320612, 47773.088, 28841.617283950618, 48525.514285714286, 59221.32520325203, 28908.636842105265, 25327.155844155845, 26238.78676470588, 28073.666666666668, 24976.788990825688, 26811.645454545454, 81747.28571428571, 83183.47727272728, 89729.89772727272, 80075.12244897959, 88785.57954545454,
124, 22586.554404145078, 24179.583333333332, 22853.060747663552, 28102.19209039548, 20475.906976744187, 12349.71088435374, 12245.462585034014, 24653.01224489796, 25500.636029411766, 27135.454198473282, 15639.982857142857, 15551.879365079365, 15761.572347266881, 14081.487935656836, 15212.736111111111, 26054.84126984127, 24026.0, 24086.97247706422, 24533.59649122807, 24808.864285714284, 45874.56578947369, 26453.205298013247, 49129.43971631206, 67362.625, 29639.824858757063, 24661.33695652174, 24572.836879432623, 26265.389705882353, 25597.766467065867, 25523.0, 81403.30927835051, 82089.90361445783, 91412.74025974025, 79601.78481012658, 86223.2967032967,
125, 22347.632768361582, 21709.71495327103, 21030.004081632655, 25117.689119170984, 16401.655555555557, 12199.27037037037, 12027.863799283154, 25029.00371747212, 26745.47572815534, 26763.203539823007, 15614.456824512536, 15443.747967479674, 15762.268987341773, 14375.118598382749, 15062.16402116402, 25245.875, 24620.56779661017, 24196.67088607595, 25967.624113475176, 26008.727272727272, 53178.109375, 26861.625, 58183.74545454545, 71073.3431372549, 30693.381215469613, 23813.12222222222, 24937.423423423425, 24995.728813559323, 25698.478873239437, 25847.941860465115, 82706.65263157895, 83042.80459770115, 90729.25, 80141.92207792208, 85413.53246753247,
126, 22696.81407035176, 20887.392523364488, 23228.54081632653, 24708.077625570775, 18519.812765957446, 12084.58455882353, 12317.6045751634, 25383.132075471698, 26458.537549407116, 25702.533333333333, 16091.674931129477, 16011.607028753993, 15862.698369565218, 14282.780612244898, 16627.086705202313, 27734.178082191782, 24235.6449704142, 21055.66379310345, 26094.642276422765, 25727.990566037737, 52231.08823529412, 27490.60606060606, 57198.604838709674, 70626.66666666667, 29384.728723404256, 23240.973154362415, 24901.584615384614, 26552.333333333332, 26122.11320754717, 25194.711711711712, 80520.44791666667, 82863.79775280898, 91417.1724137931, 83338.79569892473, 87112.63736263737,
127, 21462.21608040201, 19798.70731707317, 26015.552631578947, 30908.105882352942, 20487.109947643978, 12637.340136054421, 13008.803738317756, 23367.826666666668, 25980.395759717314, 24807.830985915494, 16129.122950819672, 16098.850282485875, 15485.523364485982, 15341.348773841963, 15211.726443768997, 25516.25396825397, 25168.85185185185, 23831.91338582677, 25991.00657894737, 25542.238636363636, 47332.71527777778, 27106.25, 55225.03418803419, 64580.226890756305, 29765.282828282827, 22590.356589147286, 25203.73015873016, 27030.00934579439, 26049.155339805824, 26303.155339805824, 83034.75531914894, 84014.62025316455, 92343.85, 81759.03157894737, 88916.1875,
128, 19765.591093117408, 18572.771144278606, 21185.443925233645, 28499.988826815643, 19654.06603773585, 12472.721088435374, 12726.986111111111, 25774.13567839196, 25848.955056179777, 26659.544747081713, 15755.783068783068, 15847.17166212534, 15427.582386363636, 15096.728947368421, 14830.33850129199, 26488.824324324323, 23657.51923076923, 24649.447368421053, 25697.05072463768, 25160.21875, 58060.35964912281, 27766.46913580247, 52203.5, 60462.3629032258, 31692.688442211056, 22926.09929078014, 24977.462184873948, 25684.724137931036, 23836.67361111111, 25235.747252747253, 82570.51282051283, 85862.59770114943, 92955.20930232559, 81104.55670103093, 90050.59302325582,
129, 26037.3738317757, 19924.59259259259, 18193.239819004524, 24040.99497487437, 20074.08878504673, 13183.234693877552, 13162.705263157895, 26126.40975609756, 25176.76923076923, 26100.506024096387, 15152.015625, 15777.946291560102, 15399.762611275964, 15064.23786407767, 16039.799392097264, 25382.72142857143, 24387.16379310345, 24932.89928057554, 23623.75182481752, 26035.4156626506, 51521.37313432836, 26679.251533742332, 56053.42857142857, 65111.04672897196, 31246.689655172413, 20067.75939849624, 26606.628865979383, 25587.747967479674, 26309.782857142858, 26676.774193548386, 79639.30769230769, 86098.2183908046, 94627.04705882353, 81325.98969072165, 89196.45977011495,
130, 24828.820652173912, 19639.094420600857, 20000.587677725118, 28193.086021505376, 23093.196969696968, 12866.3, 11913.277580071175, 26030.19266055046, 26224.189075630253, 25494.5818815331, 15766.994117647058, 15631.031553398057, 14704.76923076923, 15894.446194225722, 15150.08695652174, 25304.243697478993, 25190.63157894737, 25395.354838709678, 23861.223684210527, 25749.375, 61667.8407079646, 27504.0981595092, 55448.20325203252, 64047.38983050847, 31034.28025477707, 23742.846153846152, 26159.128712871287, 26416.78217821782, 25968.774193548386, 24498.10843373494, 80722.76767676767, 84842.1511627907, 88088.96739130435, 80248.01136363637, 89858.8051948052,
