iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_3, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
80, -19040.697368421053, -21220.941176470587, -18601.59477124183, -19913.524475524475, -17001.58549222798, -17716.10843373494, -16977.31550802139, -16983.229166666668, -17026.016216216216, -16301.537735849057, -18194.714285714286, -16389.80769230769, -23721.951923076922, -18981.858064516127, -23516.794392523363, -23780.33009708738, -25159.979166666668, -20218.622047244095, -20500.396825396827, -18574.86577181208, -20091.534351145037, -19819.18320610687, -15735.077981651377, -13157.505016722407, -14493.912547528516, -14100.41544117647, -13150.669064748201, -24344.69306930693, -23419.826923076922, -22676.86111111111, -23489.97087378641, -26495.35632183908, -15051.952173913043, -15030.071729957806, -15127.78354978355, -15346.995515695067, -15484.643171806167,
81, -18960.469387755104, -19823.913669064747, -18126.20754716981, -20687.953125, -16663.51832460733, -17791.232258064516, -18773.993288590606, -17267.843243243242, -17205.614525139667, -16068.618834080717, -19253.524137931036, -16767.575129533678, -23555.77358490566, -18768.21153846154, -23850.096153846152, -24176.725490196077, -24837.855670103094, -18250.383116883117, -21085.54098360656, -17313.028735632182, -19960.861538461537, -20022.86923076923, -15924.885844748858, -12820.628664495114, -14292.08695652174, -14063.608996539793, -12848.445229681978, -25695.097826086956, -23623.561904761904, -23243.48113207547, -22661.609090909093, -26460.540229885057, -15341.15, -14973.101694915254, -14868.579166666666, -15345.955752212389, -15418.224669603524,
82, -18817.139072847684, -20224.81395348837, -19899.17021276596, -18911.92715231788, -17847.335365853658, -17074.37777777778, -18608.43870967742, -16822.168367346938, -15882.70673076923, -16269.873831775702, -17307.147368421054, -16621.709359605913, -24176.466019417476, -18904.20394736842, -23534.504761904762, -24130.686274509804, -25549.666666666668, -18235.58108108108, -21666.991525423728, -18105.16352201258, -20273.129032258064, -20223.20930232558, -16678.571428571428, -12757.118243243243, -14159.27304964539, -14135.081850533808, -13201.94014084507, -25508.436170212764, -23103.89814814815, -23037.794392523363, -23146.33644859813, -25544.228260869564, -15578.568181818182, -14934.655601659751, -15004.586206896553, -15293.995555555555, -15499.424107142857,
83, -18975.845637583894, -19682.814285714285, -19917.71323529412, -18868.764705882353, -16792.043243243243, -17585.39156626506, -19023.312925170067, -16512.502512562813, -16086.3, -17078.34010152284, -17746.31818181818, -16824.646766169153, -24339.871287128713, -18726.48717948718, -23351.735849056604, -24310.94, -24737.381443298967, -18592.595890410958, -20929.479338842975, -17247.104046242774, -20298.671875, -19334.46323529412, -16248.89400921659, -12716.973597359736, -14179.589285714286, -13745.972789115645, -13268.273648648648, -24313.878787878788, -23373.19230769231, -23334.238095238095, -23327.0, -26640.95294117647, -15542.17808219178, -15332.986842105263, -15075.50847457627, -15332.466367713005, -14947.91489361702,
84, -18769.624161073825, -20647.26153846154, -17322.32, -17655.530726256984, -17135.894117647058, -18277.21568627451, -17003.18085106383, -16606.4, -16279.841346153846, -16789.23157894737, -17917.764367816093, -16783.213541666668, -23550.728971962617, -18343.98734177215, -23928.382352941175, -24333.336633663366, -19335.743243243243, -19202.92700729927, -21267.268907563026, -17353.78488372093, -19638.316176470587, -19251.251851851852, -16243.142857142857, -12916.06734006734, -14215.23178807947, -13931.296167247387, -13683.651724137932, -23525.31730769231, -23235.584905660377, -22817.48148148148, -23884.534653465347, -26603.45882352941, -15955.11374407583, -15325.241379310344, -15197.063559322034, -15126.61135371179, -15274.786956521739,
85, -19014.378571428573, -18758.549019607843, -19821.285714285714, -19598.335664335664, -16499.121052631577, -18069.35714285714, -17063.047872340427, -16065.07142857143, -16225.758974358974, -16279.107981220657, -17930.78106508876, -16989.56989247312, -24118.504854368934, -18668.496774193547, -23943.106796116506, -23726.673076923078, -19315.641379310346, -18725.61379310345, -20671.41935483871, -18525.78064516129, -20005.5223880597, -19365.95588235294, -15890.67264573991, -12702.234113712375, -13776.432786885245, -13910.543554006968, -13235.921232876712, -25881.0, -22416.254545454547, -23386.367924528302, -23514.514285714286, -26157.833333333332, -15275.91592920354, -15543.32743362832, -15130.789029535865, -15306.222222222223, -15411.258771929824,
86, -18985.05, -19452.35172413793, -19259.036496350363, -17460.391061452516, -17689.068322981366, -17950.85802469136, -21417.416666666668, -16619.5, -16436.92391304348, -16533.368932038837, -17255.2688172043, -16823.28125, -23591.065420560746, -18822.655844155845, -23219.71028037383, -23665.409523809525, -19671.251748251747, -17820.17948717949, -20296.69291338583, -17782.005988023953, -19939.401515151516, -20346.63779527559, -15450.418103448275, -12843.983108108108, -13732.603833865815, -13960.166666666666, -13231.831615120274, -26540.1511627907, -22997.238532110092, -22970.87962962963, -24038.821782178216, -27774.30864197531, -15677.54418604651, -15444.34649122807, -14862.600840336134, -15191.205357142857, -15184.387931034482,
87, -18930.55033557047, -19425.319444444445, -17322.887640449437, -19473.379562043796, -17362.50295857988, -18501.53642384106, -17817.253012048193, -17085.826815642456, -15596.85294117647, -16197.552995391705, -16846.933333333334, -16125.334905660377, -23728.876190476192, -18819.18064516129, -23697.896226415094, -23815.66346153846, -19945.208633093524, -18215.450331125827, -20017.757575757576, -18030.87116564417, -21035.44262295082, -20052.480916030534, -15745.26872246696, -12855.472413793104, -13859.796238244515, -13601.179401993355, -13375.481355932203, -25067.094736842104, -23326.735849056604, -22855.54716981132, -23445.264150943396, -26178.25287356322, -15424.216216216217, -15566.273127753304, -14978.533333333333, -15460.036036036036, -15133.396551724138,
88, -17679.815476190477, -19957.625899280574, -18712.91780821918, -18810.732026143793, -16870.928961748636, -17723.526627218936, -17029.597826086956, -17803.4, -16001.435, -16180.576576576577, -17007.636842105265, -16533.647058823528, -24113.254901960783, -18544.496815286624, -23513.650943396227, -25130.895833333332, -20248.272058823528, -17762.96835443038, -20278.03846153846, -17741.29696969697, -21010.613445378152, -19384.59541984733, -15943.558035714286, -12661.424920127796, -13820.274760383387, -13409.932692307691, -13318.128712871287, -24365.285714285714, -22506.772727272728, -22750.9, -22437.901785714286, -26505.704545454544, -15387.96875, -15677.513274336283, -15088.497907949792, -15398.762557077625, -15227.092920353982,
89, -18541.903846153848, -19751.47857142857, -16960.20218579235, -19954.849206349205, -19881.015384615384, -20791.335877862595, -17144.846153846152, -16914.10382513661, -15504.134615384615, -16468.264423076922, -17537.41242937853, -16061.63768115942, -23710.14285714286, -18912.072368421053, -23078.495412844037, -24996.367346938776, -20261.127819548874, -18193.547770700636, -19127.304964539006, -17772.70588235294, -20244.96899224806, -18787.841726618706, -15724.424892703862, -12587.32807570978, -13876.0625, -13460.86319218241, -13626.25412541254, -23773.28431372549, -22793.87962962963, -23002.962962962964, -22392.432432432433, -25815.923076923078, -15426.28125, -15390.868995633187, -15319.216101694916, -15222.473451327434, -15232.87610619469,
90, -18427.858974358973, -19679.257142857143, -17638.234939759037, -18543.03184713376, -18019.344155844155, -17553.960227272728, -17349.904494382023, -16865.10989010989, -16656.75842696629, -16390.74537037037, -17388.4043715847, -15958.768867924528, -24175.252427184467, -18472.732484076434, -22949.445454545454, -25045.84375, -20596.484615384616, -18199.8141025641, -20565.392, -17290.471590909092, -19371.155555555557, -18085.718954248365, -15172.243902439024, -13390.003333333334, -13807.124590163934, -13982.06884057971, -13443.230508474577, -23949.26213592233, -23528.07619047619, -21772.95798319328, -23490.240384615383, -26912.682352941178, -15373.075555555555, -15330.333333333334, -15222.75105485232, -15363.255605381166, -15332.070484581498,
91, -18075.8875, -19806.565217391304, -17834.166666666668, -19783.135714285716, -17585.16564417178, -17923.953757225434, -19040.95035460993, -17086.408839779004, -16763.522727272728, -16256.047846889953, -17288.47894736842, -15730.11403508772, -24305.09708737864, -18648.590909090908, -23118.559633027522, -24708.303030303032, -20997.595238095237, -19013.195804195806, -19668.73722627737, -17467.017441860466, -19086.69784172662, -18392.52027027027, -15440.410788381743, -12995.739864864865, -13859.384364820848, -13990.832191780823, -13616.982456140351, -25567.66304347826, -22843.563636363637, -20876.90322580645, -23071.81308411215, -26449.872093023256, -15317.618834080717, -15129.16170212766, -15438.580086580087, -15187.399103139014, -15334.49344978166,
92, -17756.09638554217, -18981.20945945946, -22814.135922330097, -24362.775510204083, -18356.630573248407, -17490.983146067414, -19874.891472868218, -16097.801980198019, -15482.759615384615, -16537.914285714287, -17297.756613756614, -15727.228310502283, -24648.69, -18810.077922077922, -23089.074074074073, -23913.20588235294, -21301.616, -17308.251533742332, -20890.008196721312, -17384.954545454544, -18528.087248322146, -18679.797202797203, -15529.528384279476, -12811.073482428115, -14178.61872909699, -13812.993006993007, -13354.784511784512, -23795.549019607843, -23427.152380952382, -22084.333333333332, -23320.673076923078, -26464.340909090908, -15503.32882882883, -15088.982905982906, -15324.769565217392, -15360.508849557522, -15244.095238095239,
93, -16423.15873015873, -18379.345911949684, -22610.477064220184, -18398.937888198758, -18602.0, -18025.424242424244, -16723.382857142857, -16556.833333333332, -16404.826315789473, -16621.280423280423, -16920.561855670105, -16217.240196078432, -23986.08653846154, -18728.723684210527, -22863.8018018018, -23446.114285714284, -21598.45901639344, -17564.950310559005, -19820.492537313432, -16927.344444444443, -18691.7074829932, -18606.5, -15599.123404255319, -12816.377358490567, -13974.294498381878, -13747.88813559322, -13428.225165562913, -24291.72, -23758.551020408162, -21407.627118644068, -21972.283185840708, -26515.3488372093, -15525.410138248848, -15204.662337662337, -14731.397540983606, -15221.782222222222, -15320.5,
94, -17277.64285714286, -17610.741176470587, -20268.015151515152, -18806.686274509804, -17478.241176470587, -17247.37777777778, -16466.158469945356, -16163.198979591836, -15643.727699530516, -17384.58100558659, -17182.042328042327, -16737.58947368421, -23927.485714285714, -18755.863636363636, -22771.1875, -23985.398058252427, -21568.868852459018, -18060.70552147239, -19169.340425531915, -17127.81818181818, -18976.76595744681, -18135.05844155844, -15081.110655737704, -12997.35759493671, -14078.451505016723, -13508.714285714286, -13434.90311418685, -24427.98, -23909.480392156864, -21316.813559322032, -22781.925925925927, -27174.54761904762, -15375.982378854625, -15220.833333333334, -15077.995708154507, -14780.677824267783, -15414.858407079646,
95, -17385.376470588235, -17848.119760479043, -22933.63, -20051.704225352114, -16910.078651685395, -16668.070707070707, -16190.965346534653, -15317.631111111112, -16059.27, -16601.275862068964, -16752.046391752578, -15860.336585365854, -23234.256880733945, -18945.815789473683, -22645.274336283186, -23762.03846153846, -20887.716535433072, -18603.88888888889, -19153.14285714286, -16900.24043715847, -19830.333333333332, -17996.253333333334, -15434.112970711298, -12721.092879256967, -13994.893333333333, -13853.858585858587, -13542.588628762542, -23394.168224299065, -24402.26, -22066.36842105263, -23239.75, -28555.506493506495, -15855.948113207547, -15362.017699115044, -14997.350210970464, -14736.995726495727, -15242.330508474577,
96, -16928.620689655174, -17459.479289940828, -20140.8046875, -19687.906474820145, -16592.324175824175, -18204.25903614458, -15719.63054187192, -15543.93427230047, -16198.70297029703, -16405.066350710902, -17235.16304347826, -16204.81592039801, -23634.742857142857, -18759.929032258064, -22248.38260869565, -23703.326923076922, -21091.622047244095, -17971.696969696968, -19081.881944444445, -17198.07222222222, -18766.57638888889, -18628.733812949642, -15719.606837606838, -12753.762057877813, -13912.575757575758, -13612.936026936028, -13838.906810035842, -22056.5, -23435.096153846152, -22240.98214285714, -22540.14285714286, -26713.13953488372, -15645.618181818181, -14827.584415584415, -15330.0, -15360.774336283186, -15300.285087719298,
97, -17046.238372093023, -17010.23033707865, -21308.73275862069, -22736.161616161615, -16445.18274111675, -19649.834586466164, -17051.754491017964, -15116.847533632286, -15494.829596412555, -17302.90055248619, -17122.39790575916, -16056.960396039603, -23592.180952380953, -18558.605095541403, -22213.5641025641, -24526.37, -21311.60162601626, -17587.641176470588, -19459.24087591241, -17358.266304347828, -18886.574324324323, -18692.116438356163, -15455.95358649789, -12725.826086956522, -13905.696666666667, -13787.89297658863, -14076.546125461255, -23208.67619047619, -23046.86111111111, -22182.69298245614, -23410.009523809524, -27620.234567901236, -15791.459090909091, -15144.515418502202, -15240.338983050848, -15266.012987012988, -15424.0625,
98, -16688.26984126984, -17603.656804733728, -21755.827586206895, -17863.914634146342, -18573.44, -17930.447852760735, -16814.76111111111, -15379.004716981131, -15395.440366972478, -16643.642512077295, -17150.52105263158, -15822.73831775701, -23543.809523809523, -19068.197368421053, -23274.74074074074, -24470.79, -21978.41176470588, -17888.14285714286, -18728.535211267605, -17122.89417989418, -18965.458333333332, -18274.56, -15532.757446808511, -12700.318181818182, -13739.345161290323, -13518.722972972973, -14078.116838487973, -23789.576923076922, -23121.392523364488, -22753.845454545455, -23459.980952380953, -26470.298850574713, -15725.032407407407, -15156.109170305677, -15047.268595041322, -15255.75, -15307.13537117904,
99, -16679.475675675676, -16618.164948453606, -18819.583333333332, -18777.81506849315, -17476.27485380117, -17022.55789473684, -17046.64367816092, -16240.831632653062, -15564.663551401869, -15929.9, -16799.865384615383, -16432.733333333334, -23474.830188679247, -18597.337579617833, -23042.324324324323, -23916.91346153846, -20956.849206349205, -17452.03448275862, -19096.929577464787, -17275.854054054053, -19124.13888888889, -17917.81935483871, -15478.302904564316, -12225.257879656161, -13221.767441860466, -13295.714285714286, -13998.996296296296, -23539.43269230769, -23951.323232323233, -23448.528846153848, -22915.119266055044, -27255.882352941175, -15715.683486238531, -15174.911894273127, -15501.065217391304, -15211.34347826087, -15019.359307359307,
100, -16883.335227272728, -17086.516666666666, -20017.179856115108, -16816.247368421053, -16272.099502487563, -16922.267015706806, -17646.116279069767, -16610.29081632653, -15583.430493273543, -15908.577981651377, -17512.433155080213, -16670.410256410258, -24007.601941747573, -18744.070967741936, -22215.71794871795, -23780.80769230769, -21024.055555555555, -17418.554285714286, -18746.427586206897, -17242.152173913044, -18500.366013071896, -17229.225609756097, -15052.8031496063, -12578.717325227963, -13577.060897435897, -13494.003412969283, -13852.02166064982, -23546.346153846152, -23398.924528301886, -21966.521739130436, -22961.825688073393, -27061.59756097561, -15263.63596491228, -15377.429824561403, -15149.459574468085, -15435.08888888889, -15089.258771929824,
101, -16194.25945945946, -16941.171122994652, -19301.420689655173, -18713.482517482516, -17334.385474860333, -20773.278260869567, -18281.31210191083, -15579.769953051644, -15202.811403508771, -16410.856459330145, -17269.338541666668, -16656.989637305698, -23544.009523809524, -18978.29605263158, -22919.090909090908, -23517.364485981307, -20863.751937984496, -18078.938271604937, -18944.369863013697, -17626.88950276243, -19241.110344827586, -16973.07738095238, -14744.57421875, -12756.320634920636, -13448.163580246914, -13501.539215686274, -13793.349315068494, -23992.455445544554, -23498.254716981133, -22227.763157894737, -23193.009174311926, -28133.48717948718, -15103.362445414847, -15376.478070175439, -14980.527896995709, -15132.94347826087, -14659.802521008403,
102, -15885.140625, -17195.869565217392, -19076.401360544216, -17511.737142857142, -16099.43961352657, -19594.859154929578, -16528.48979591837, -15638.18137254902, -16322.039800995024, -16689.425, -17076.989847715737, -18298.299363057326, -24189.656862745098, -18812.31818181818, -23202.08256880734, -23529.152380952382, -20957.441860465115, -17700.91061452514, -18746.137931034482, -17390.494505494506, -18079.251572327044, -17084.628048780487, -14860.156862745098, -12988.373831775702, -12940.579268292682, -13710.51567944251, -13873.728758169935, -22901.48623853211, -23066.4128440367, -21201.7, -22964.571428571428, -28882.04, -15659.316513761469, -14992.345991561182, -15321.578947368422, -15394.233480176212, -14790.429166666667,
103, -16134.39896373057, -16364.673684210526, -23484.9900990099, -18075.82389937107, -18065.969696969696, -20576.98449612403, -16488.44761904762, -15392.312796208531, -16325.63981042654, -15931.702702702703, -16242.655963302752, -17274.921787709496, -24564.76, -18811.058823529413, -22733.3125, -24295.352941176472, -22184.03361344538, -17561.227272727272, -19099.02142857143, -17778.745762711864, -18021.62658227848, -18512.92517006803, -14799.715384615385, -12599.163461538461, -12972.852071005917, -13893.933333333332, -13441.911764705883, -23675.563106796115, -22327.122807017542, -21851.721739130433, -22915.853211009173, -27422.5125, -15488.124444444444, -15389.127192982456, -14569.902834008097, -14754.414225941422, -15055.800865800866,
104, -16119.234693877552, -16465.06, -22015.30909090909, -18623.652482269503, -16684.930481283423, -23800.35789473684, -16792.86387434555, -15387.92857142857, -16441.89898989899, -15937.646017699115, -17426.472826086956, -16263.796019900497, -23723.066666666666, -18881.694805194806, -23040.736363636363, -24116.245098039217, -20418.78787878788, -17301.85714285714, -19158.12676056338, -17421.005405405405, -18417.108974358973, -17769.47435897436, -14965.708661417322, -11939.66975308642, -13414.01282051282, -13953.091240875912, -13378.596825396826, -24222.88, -21189.152, -22047.13157894737, -22163.678260869565, -27397.2125, -15489.044052863435, -15490.406113537118, -14493.212, -15194.884120171673, -15240.489082969432,
105, -15892.29648241206, -16353.144278606966, -21853.008695652174, -18566.385135135137, -16701.947643979056, -17115.370967741936, -16367.310344827587, -15037.023148148148, -16070.028436018958, -15751.809090909092, -17515.56111111111, -15855.737327188941, -24383.28, -18738.967741935485, -22890.424778761062, -24325.554455445545, -20548.496240601504, -17132.64864864865, -19935.40740740741, -17196.728723404256, -18395.770700636942, -16808.511627906977, -15095.46887966805, -12723.762376237624, -12888.616099071207, -13879.58909090909, -13249.244582043344, -23793.91, -22242.695652173912, -21783.48305084746, -21666.181034482757, -27247.280487804877, -15320.034188034188, -15514.48085106383, -14758.071129707114, -15152.257641921396, -15194.65652173913,
106, -16320.070652173914, -16740.683417085427, -19631.037037037036, -16845.5873015873, -17971.7125748503, -21627.909090909092, -16124.14691943128, -14785.755555555555, -15506.314159292035, -16450.97572815534, -16830.655, -15649.322869955156, -24955.432989690722, -18948.20394736842, -22355.739130434784, -23604.98113207547, -19950.889705882353, -16611.02525252525, -19553.45390070922, -17439.63888888889, -18367.779141104296, -17516.08484848485, -15205.827868852459, -12576.883116883117, -12887.326018808777, -13877.652777777777, -13529.70382165605, -22189.026785714286, -21922.991379310344, -22129.300884955752, -22748.108108108107, -26869.573170731706, -15019.778723404255, -14527.590361445784, -14686.144578313253, -15405.663716814159, -15341.270742358078,
107, -16580.562841530056, -16279.3, -21953.10185185185, -16768.385026737968, -19255.620689655174, -21127.880341880344, -18185.41447368421, -15972.727272727272, -16102.140776699029, -16424.625, -16817.635467980297, -14925.978540772532, -24897.071428571428, -18529.833333333332, -23478.81308411215, -23598.780952380952, -20094.807407407407, -17249.043715846994, -19934.85401459854, -17684.04469273743, -17924.06432748538, -17579.829268292684, -14915.114173228347, -12532.298076923076, -13332.145110410094, -13731.328813559321, -13475.244299674267, -23898.087378640776, -21130.68, -21901.08547008547, -22154.66379310345, -26127.65882352941, -14356.09090909091, -15406.98712446352, -15133.319327731093, -15409.90134529148, -15185.104347826087,
108, -16471.834254143647, -16390.816326530614, -21414.327272727274, -17533.4, -19595.232394366198, -19259.17142857143, -17234.977528089887, -15686.92270531401, -16454.183574879225, -16132.52511415525, -16346.786046511628, -15486.014150943396, -24599.41, -18476.541401273884, -23154.83486238532, -23380.30188679245, -20530.272727272728, -16922.836842105262, -19218.25, -17731.534090909092, -18895.385620915033, -17642.754601226992, -15095.08300395257, -11938.211656441717, -13327.674193548388, -14098.982269503545, -13568.4, -23284.377358490565, -21403.025, -21095.275, -21661.483333333334, -25902.644444444446, -15270.03056768559, -15343.04255319149, -15104.084033613446, -15347.315555555555, -15108.633620689656,
109, -16327.666666666666, -15858.252252252252, -18594.285714285714, -17262.149425287356, -18762.32075471698, -19409.57638888889, -15877.943396226416, -15868.557692307691, -15612.995633187773, -15883.539906103286, -16825.626213592233, -16051.858585858587, -25337.010416666668, -19058.730263157893, -23070.550458715596, -23209.055555555555, -20427.187969924813, -17101.67724867725, -18952.49668874172, -17598.539325842696, -17998.94674556213, -17502.85119047619, -15199.63453815261, -11848.920245398773, -13218.987301587302, -14236.498098859316, -13428.922829581994, -24030.727272727272, -20851.568, -20946.951612903227, -21477.683333333334, -28188.9125, -14769.417021276597, -15250.630705394191, -15050.188034188035, -15197.017699115044, -15251.447826086956,
110, -16120.126262626263, -16007.236111111111, -18733.930555555555, -16582.260869565216, -17379.085227272728, -18500.822368421053, -17095.037634408603, -15326.42654028436, -15884.862222222222, -16210.935960591132, -17048.839378238343, -15788.368421052632, -24509.95, -18853.272727272728, -24448.245098039217, -23926.764705882353, -20973.897637795275, -16716.214659685866, -18549.563291139242, -17316.301075268817, -18999.48344370861, -17190.223529411764, -15796.631111111112, -12797.593333333334, -13424.548387096775, -13338.49152542373, -13358.471875, -23184.71153846154, -21098.25806451613, -20206.207692307693, -20417.03076923077, -28332.9375, -14992.949790794979, -15536.10729613734, -15026.487068965518, -15092.813043478262, -15376.12389380531,
111, -15999.78431372549, -15758.941176470587, -17985.16149068323, -17154.915343915345, -16471.077669902912, -17540.50588235294, -16315.757425742575, -15167.044444444444, -15385.160714285714, -16246.585365853658, -16763.086294416244, -15469.207547169812, -25010.0625, -18654.993548387098, -24352.79411764706, -23226.906542056076, -20947.5390625, -17400.891304347828, -19184.456953642384, -16937.62962962963, -18533.613924050635, -17511.530487804877, -15234.47280334728, -13615.13698630137, -13094.810559006211, -13532.525951557094, -13468.848484848484, -22933.277777777777, -21063.04098360656, -19962.492537313432, -19434.602941176472, -27040.0987654321, -15063.5, -15311.495726495727, -15587.493212669684, -15056.307359307359, -15407.094170403587,
112, -15483.04054054054, -15407.155555555555, -19427.460431654676, -17650.634831460673, -16897.93181818182, -19231.510791366905, -16542.89285714286, -15237.99539170507, -15447.712389380531, -15738.393518518518, -16902.74226804124, -17367.530120481926, -24072.52427184466, -18630.948051948053, -23570.850467289718, -23549.735849056604, -20466.87786259542, -17597.508196721312, -19377.159722222223, -17009.83769633508, -18835.27564102564, -17318.305389221558, -14876.147286821706, -12787.711974110032, -12924.88379204893, -13317.710437710437, -13217.896024464831, -22866.314814814814, -21182.747967479674, -20067.296296296296, -19879.350746268658, -26559.329411764706, -15474.412280701754, -15174.516949152543, -15195.843220338984, -15428.484444444444, -15555.34529147982,
113, -15749.095454545455, -15191.790598290598, -18837.095238095237, -19098.528985507248, -17155.735632183907, -17251.01724137931, -17060.696629213482, -15326.321266968325, -15247.425339366517, -15631.409691629957, -16793.37373737374, -14857.163793103447, -24284.352941176472, -18784.25974025974, -22933.81081081081, -23522.914285714287, -20987.73015873016, -17577.531073446327, -18802.62091503268, -17226.47311827957, -18363.541666666668, -17164.71098265896, -15283.92468619247, -12627.552715654952, -13221.271028037383, -13338.847750865052, -13075.723602484471, -23111.240384615383, -20898.6484375, -20029.485294117647, -20161.34375, -27018.440476190477, -15291.834782608696, -15343.943231441048, -15307.57142857143, -15033.98275862069, -15143.320346320346,
114, -15672.072463768116, -15625.714285714286, -18842.026490066226, -18621.96453900709, -16994.67403314917, -17460.32, -17198.0989010989, -15841.193548387097, -15788.065, -16005.538461538461, -17361.954802259886, -15207.504587155963, -24010.31730769231, -18763.2987012987, -22959.045454545456, -23896.990384615383, -21146.365079365078, -17414.441988950275, -18850.858974358973, -17802.033898305086, -18264.349112426036, -16912.45251396648, -15412.472573839663, -12536.141509433963, -13148.657407407407, -13222.378378378378, -13476.161904761904, -23618.147058823528, -21846.681034482757, -19819.992753623188, -20885.79674796748, -27098.764705882353, -15368.973684210527, -15440.427312775331, -15166.106382978724, -15465.061403508771, -15013.337606837607,
115, -15531.186046511628, -15122.34677419355, -17581.366279069767, -16591.441988950275, -17852.08024691358, -17054.44827586207, -17050.24864864865, -15650.585253456222, -15146.031111111111, -15516.961206896553, -17293.86813186813, -14777.573221757322, -23800.16346153846, -18892.28947368421, -22984.89908256881, -23525.271028037383, -21085.24, -17262.543010752688, -18029.917159763314, -17127.326424870465, -17922.297142857144, -16009.698924731183, -15357.747899159664, -12701.149006622516, -13232.77564102564, -13111.384105960266, -13231.97124600639, -21032.823529411766, -21732.991379310344, -20424.618320610687, -20237.038167938932, -28565.68831168831, -15302.537777777778, -15219.243478260869, -15043.397435897436, -15193.108225108224, -15533.484304932736,
116, -14900.651583710407, -15088.40243902439, -17962.759493670885, -18355.635135135137, -16875.795580110498, -16437.79057591623, -16806.524064171124, -15389.924050632912, -14740.677966101695, -16207.480952380953, -17065.7, -14685.36820083682, -23779.380952380954, -18837.745098039217, -24134.718446601943, -23105.155963302754, -20740.302325581397, -17203.675824175825, -18461.113924050635, -17102.081632653062, -17795.441340782123, -16596.375690607736, -15333.40663900415, -13333.162068965517, -12983.282282282282, -13372.936170212766, -13200.445820433437, -22866.17757009346, -21789.93220338983, -20176.360902255637, -20138.360902255637, -26840.309523809523, -14909.059322033898, -15177.536480686695, -15339.349344978165, -15102.854700854701, -15251.239130434782,
117, -14592.53711790393, -14952.730612244897, -17928.40740740741, -17460.591954022988, -16812.628415300547, -16848.38172043011, -17606.04705882353, -16493.98, -14800.376623376624, -16505.385365853657, -16674.850515463917, -15131.80465116279, -24370.823529411766, -18857.08496732026, -23715.666666666668, -22194.852173913045, -20821.2578125, -16664.48979591837, -18174.066666666666, -16822.61, -17954.870056497177, -16307.805263157894, -14727.486590038314, -13367.394648829431, -13138.420245398773, -13296.491408934708, -13205.438066465256, -22357.65765765766, -21428.319327731093, -20731.575757575756, -19457.842857142856, -28054.565789473683, -15229.436681222707, -14979.483050847457, -15365.71794871795, -15113.982978723405, -15457.026548672566,
118, -15446.691943127962, -14933.895161290322, -17423.406976744187, -16423.232804232804, -17651.100591715975, -16818.320197044333, -15643.149321266968, -16071.064356435643, -15624.726829268293, -15933.744394618834, -16828.630208333332, -14993.67256637168, -24259.029411764706, -18996.706666666665, -23503.934579439254, -23731.885714285716, -20816.976923076923, -16243.251207729469, -18207.922155688622, -16648.29468599034, -18837.130434782608, -16908.034285714286, -14946.553846153845, -12549.687096774194, -13204.70569620253, -13327.006600660066, -12975.529761904761, -23467.85714285714, -22382.752136752137, -20655.282442748092, -19449.741007194243, -28256.28205128205, -14845.845188284518, -14782.857740585774, -15064.836820083681, -15201.241379310344, -15270.034334763948,
119, -14834.954954954956, -14824.992366412214, -17092.497142857144, -15638.701421800948, -19523.796992481202, -17655.295857988167, -16582.26530612245, -16781.983606557376, -15085.167381974248, -16023.244019138756, -17605.816568047336, -15234.639130434784, -24110.528846153848, -18478.378205128207, -23568.62037037037, -23123.61467889908, -21275.248, -16116.928909952607, -17957.245614035088, -16972.604060913705, -18919.07894736842, -16395.05789473684, -14599.524163568773, -11981.913312693498, -13003.906976744185, -13307.200668896321, -13127.875, -22260.3125, -20891.732283464567, -20905.147286821706, -20162.266666666666, -26921.90361445783, -14620.53305785124, -14454.59336099585, -15282.448275862069, -15246.704845814978, -14931.949790794979,
120, -14396.755364806866, -15056.04132231405, -17974.006211180124, -16302.436842105262, -19082.76223776224, -16842.935483870966, -16331.833333333334, -16469.582474226805, -15182.745762711864, -15929.554502369669, -16100.107981220657, -15669.715639810427, -24105.73786407767, -18873.90322580645, -22829.1981981982, -23043.47272727273, -21528.829268292684, -16325.511848341232, -18076.727272727272, -17015.59487179487, -17594.247252747253, -16178.673469387755, -14243.895104895106, -11736.486725663717, -13250.441087613293, -13147.584664536742, -13655.508090614887, -22166.16814159292, -20498.103703703702, -20073.567164179105, -20222.31297709924, -27929.04938271605, -15076.399141630902, -14896.18220338983, -15564.842105263158, -15323.021929824561, -15118.378151260504,
